isTest,sid,class,cluster0_ratio,cluster1_ratio,cluster2_ratio,cluster3_ratio,cluster4_ratio,cluster5_ratio
1,309,3.0,0.6470588235294118,0.0,0.0,0.3529411764705882,0.0,0.0
1,193,3.0,0.5490196078431373,0.0,0.0,0.4509803921568627,0.0,0.0
1,276,3.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
0,53,3.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
1,348,3.0,0.6274509803921569,0.0,0.0,0.3725490196078431,0.0,0.0
1,267,3.0,0.6274509803921569,0.0,0.0,0.3725490196078431,0.0,0.0
1,298,3.0,0.5490196078431373,0.0,0.0,0.4509803921568627,0.0,0.0
1,188,3.0,0.5686274509803921,0.0,0.0,0.4313725490196078,0.0,0.0
0,9,3.0,0.6078431372549019,0.0,0.0,0.392156862745098,0.0,0.0
1,307,3.0,0.7254901960784313,0.0,0.0,0.2745098039215686,0.0,0.0
0,78,3.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
0,31,3.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
0,22,3.0,0.6078431372549019,0.0,0.0,0.392156862745098,0.0,0.0
1,230,3.0,0.5490196078431373,0.0,0.0,0.4509803921568627,0.0,0.0
0,15,3.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
1,234,3.0,0.5490196078431373,0.0,0.0,0.4509803921568627,0.0,0.0
0,92,3.0,0.6274509803921569,0.0,0.0,0.3725490196078431,0.0,0.0
1,201,3.0,0.5686274509803921,0.0,0.0,0.4313725490196078,0.0,0.0
1,350,3.0,0.6078431372549019,0.0,0.0,0.392156862745098,0.0,0.0
0,123,3.0,0.5294117647058824,0.0,0.0,0.4705882352941176,0.0,0.0
1,342,3.0,0.6470588235294118,0.0,0.0,0.3529411764705882,0.0,0.0
0,71,3.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
0,152,3.0,0.6078431372549019,0.0,0.0,0.392156862745098,0.0,0.0
0,33,3.0,0.6274509803921569,0.0,0.0,0.3725490196078431,0.0,0.0
1,186,3.0,0.5294117647058824,0.0,0.0,0.4705882352941176,0.0,0.0
0,148,3.0,0.6078431372549019,0.392156862745098,0.0,0.0,0.0,0.0
0,74,3.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
0,121,3.0,0.5294117647058824,0.0,0.0,0.4705882352941176,0.0,0.0
1,318,3.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
0,41,3.0,0.6470588235294118,0.0,0.0,0.3529411764705882,0.0,0.0
1,189,3.0,0.6862745098039216,0.0,0.0,0.3137254901960784,0.0,0.0
1,308,3.0,0.6470588235294118,0.0,0.0,0.3529411764705882,0.0,0.0
1,231,3.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
1,222,3.0,0.6274509803921569,0.0,0.0,0.3725490196078431,0.0,0.0
0,161,3.0,0.4901960784313725,0.0,0.0,0.5098039215686274,0.0,0.0
1,248,3.0,0.6862745098039216,0.0,0.0,0.3137254901960784,0.0,0.0
0,3,3.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
0,111,3.0,0.6470588235294118,0.0,0.0,0.3529411764705882,0.0,0.0
0,5,3.0,0.6078431372549019,0.0,0.0,0.392156862745098,0.0,0.0
1,272,3.0,0.5098039215686274,0.0,0.0,0.4901960784313725,0.0,0.0
1,229,3.0,0.5098039215686274,0.0,0.0,0.4901960784313725,0.0,0.0
1,206,3.0,0.6470588235294118,0.0,0.0,0.3529411764705882,0.0,0.0
0,119,3.0,0.5686274509803921,0.0,0.0,0.4313725490196078,0.0,0.0
0,1,4.0,0.4117647058823529,0.0,0.1176470588235294,0.0196078431372549,0.2156862745098039,0.2352941176470588
0,35,4.0,0.3333333333333333,0.0,0.1372549019607843,0.0,0.196078431372549,0.3333333333333333
1,217,4.0,0.5490196078431373,0.2352941176470588,0.0784313725490196,0.0,0.1372549019607843,0.0
1,280,4.0,0.3725490196078431,0.0,0.1372549019607843,0.0,0.2156862745098039,0.2745098039215686
0,87,4.0,0.3529411764705882,0.0,0.0588235294117647,0.0,0.2745098039215686,0.3137254901960784
1,341,4.0,0.3529411764705882,0.0,0.196078431372549,0.0196078431372549,0.2156862745098039,0.2156862745098039
1,202,4.0,0.3529411764705882,0.0,0.0980392156862745,0.0,0.2549019607843137,0.2941176470588235
1,304,4.0,0.4313725490196078,0.0,0.1764705882352941,0.0,0.196078431372549,0.196078431372549
0,73,4.0,0.392156862745098,0.1764705882352941,0.0784313725490196,0.0,0.2156862745098039,0.1372549019607843
1,353,4.0,0.5294117647058824,0.2745098039215686,0.0392156862745098,0.0,0.1568627450980392,0.0
1,283,4.0,0.4313725490196078,0.0,0.196078431372549,0.0,0.1568627450980392,0.2156862745098039
1,324,4.0,0.3333333333333333,0.3725490196078431,0.1176470588235294,0.0,0.1764705882352941,0.0
1,185,4.0,0.2549019607843137,0.0,0.196078431372549,0.0,0.1568627450980392,0.392156862745098
0,21,4.0,0.3137254901960784,0.0,0.0588235294117647,0.0,0.2941176470588235,0.3333333333333333
1,334,4.0,0.3333333333333333,0.0392156862745098,0.1372549019607843,0.0,0.1764705882352941,0.3137254901960784
0,112,4.0,0.3333333333333333,0.3333333333333333,0.196078431372549,0.0,0.1372549019607843,0.0
0,43,4.0,0.5882352941176471,0.0,0.1176470588235294,0.0,0.1372549019607843,0.1568627450980392
0,39,4.0,0.6078431372549019,0.0,0.0784313725490196,0.0,0.1372549019607843,0.1764705882352941
1,254,4.0,0.4313725490196078,0.0,0.0784313725490196,0.0,0.196078431372549,0.2941176470588235
0,24,4.0,0.392156862745098,0.196078431372549,0.2352941176470588,0.0,0.1764705882352941,0.0
1,263,4.0,0.3137254901960784,0.0,0.1372549019607843,0.0,0.2941176470588235,0.2549019607843137
0,124,4.0,0.3137254901960784,0.0,0.1764705882352941,0.0,0.196078431372549,0.3137254901960784
1,212,4.0,0.392156862745098,0.0,0.1568627450980392,0.0,0.196078431372549,0.2549019607843137
1,359,4.0,0.5098039215686274,0.1176470588235294,0.0784313725490196,0.0,0.1764705882352941,0.1176470588235294
0,171,4.0,0.3333333333333333,0.3529411764705882,0.0980392156862745,0.0,0.2156862745098039,0.0
1,346,4.0,0.3137254901960784,0.2745098039215686,0.1764705882352941,0.0,0.196078431372549,0.0392156862745098
0,102,4.0,0.3333333333333333,0.0,0.196078431372549,0.0,0.2156862745098039,0.2549019607843137
0,176,4.0,0.4117647058823529,0.0,0.0196078431372549,0.0,0.2745098039215686,0.2941176470588235
0,51,4.0,0.2549019607843137,0.1176470588235294,0.1176470588235294,0.0,0.2941176470588235,0.2156862745098039
1,181,4.0,0.5098039215686274,0.1568627450980392,0.0784313725490196,0.0196078431372549,0.1764705882352941,0.0588235294117647
0,175,4.0,0.3725490196078431,0.196078431372549,0.1176470588235294,0.0,0.2352941176470588,0.0784313725490196
0,110,4.0,0.5686274509803921,0.0,0.0980392156862745,0.0,0.1568627450980392,0.1764705882352941
0,166,4.0,0.4901960784313725,0.1568627450980392,0.1372549019607843,0.0,0.1764705882352941,0.0392156862745098
1,343,4.0,0.3333333333333333,0.0,0.1176470588235294,0.0,0.2745098039215686,0.2745098039215686
0,72,4.0,0.2352941176470588,0.0,0.0980392156862745,0.0,0.2745098039215686,0.392156862745098
1,192,4.0,0.2745098039215686,0.0,0.0784313725490196,0.0,0.3333333333333333,0.3137254901960784
1,338,4.0,0.3529411764705882,0.0,0.0784313725490196,0.0,0.2941176470588235,0.2745098039215686
1,256,4.0,0.2549019607843137,0.0,0.1176470588235294,0.0,0.2549019607843137,0.3725490196078431
1,219,4.0,0.4705882352941176,0.2352941176470588,0.0784313725490196,0.0,0.2156862745098039,0.0
0,180,4.0,0.2549019607843137,0.0,0.2352941176470588,0.0,0.2156862745098039,0.2941176470588235
1,274,4.0,0.4509803921568627,0.0,0.1176470588235294,0.0,0.2352941176470588,0.196078431372549
0,4,4.0,0.3725490196078431,0.1568627450980392,0.1764705882352941,0.0,0.1764705882352941,0.1176470588235294
0,138,4.0,0.2352941176470588,0.0,0.196078431372549,0.0196078431372549,0.2156862745098039,0.3333333333333333
0,13,4.0,0.2941176470588235,0.0,0.3137254901960784,0.0,0.2156862745098039,0.1764705882352941
1,302,4.0,0.3137254901960784,0.0,0.1568627450980392,0.0,0.2549019607843137,0.2745098039215686
1,252,4.0,0.2941176470588235,0.0,0.1372549019607843,0.0,0.1764705882352941,0.392156862745098
1,215,4.0,0.392156862745098,0.0,0.1176470588235294,0.0,0.2156862745098039,0.2745098039215686
0,164,4.0,0.2352941176470588,0.0,0.2941176470588235,0.0,0.2549019607843137,0.2156862745098039
0,6,5.0,0.4509803921568627,0.2352941176470588,0.0588235294117647,0.0,0.2352941176470588,0.0196078431372549
0,32,5.0,0.392156862745098,0.3137254901960784,0.0980392156862745,0.0,0.196078431372549,0.0
1,214,5.0,0.4509803921568627,0.0,0.1176470588235294,0.0,0.2156862745098039,0.2156862745098039
1,270,5.0,0.392156862745098,0.0,0.1372549019607843,0.0,0.1764705882352941,0.2941176470588235
0,84,5.0,0.3137254901960784,0.3137254901960784,0.0980392156862745,0.0,0.2745098039215686,0.0
1,322,5.0,0.392156862745098,0.0,0.0588235294117647,0.0,0.2156862745098039,0.3333333333333333
1,197,5.0,0.3529411764705882,0.0,0.1372549019607843,0.0,0.2549019607843137,0.2549019607843137
1,294,5.0,0.3333333333333333,0.0,0.1372549019607843,0.0,0.1568627450980392,0.3725490196078431
0,75,5.0,0.3529411764705882,0.0980392156862745,0.0980392156862745,0.0,0.3137254901960784,0.1372549019607843
1,328,5.0,0.2941176470588235,0.0,0.0784313725490196,0.0,0.2941176470588235,0.3333333333333333
1,271,5.0,0.5098039215686274,0.0,0.0980392156862745,0.0,0.2156862745098039,0.1764705882352941
1,303,5.0,0.392156862745098,0.0,0.0588235294117647,0.0,0.2549019607843137,0.2941176470588235
1,191,5.0,0.5098039215686274,0.0,0.0980392156862745,0.0,0.2156862745098039,0.1764705882352941
0,29,5.0,0.4117647058823529,0.3137254901960784,0.0588235294117647,0.0,0.2156862745098039,0.0
1,316,5.0,0.4313725490196078,0.0,0.1176470588235294,0.0,0.196078431372549,0.2549019607843137
0,100,5.0,0.4901960784313725,0.0,0.1176470588235294,0.0,0.1568627450980392,0.2352941176470588
0,57,5.0,0.4705882352941176,0.196078431372549,0.0784313725490196,0.0,0.2156862745098039,0.0392156862745098
0,34,5.0,0.3333333333333333,0.0,0.0588235294117647,0.0196078431372549,0.3137254901960784,0.2745098039215686
1,241,5.0,0.2941176470588235,0.0,0.1176470588235294,0.0,0.2549019607843137,0.3333333333333333
0,30,5.0,0.4705882352941176,0.196078431372549,0.1176470588235294,0.0,0.2156862745098039,0.0
1,258,5.0,0.4313725490196078,0.0,0.0588235294117647,0.0196078431372549,0.2549019607843137,0.2352941176470588
0,115,5.0,0.392156862745098,0.0,0.1176470588235294,0.0,0.2941176470588235,0.196078431372549
1,199,5.0,0.5686274509803921,0.1176470588235294,0.0784313725490196,0.0196078431372549,0.1568627450980392,0.0588235294117647
1,337,5.0,0.2941176470588235,0.0,0.0980392156862745,0.0,0.2156862745098039,0.392156862745098
0,158,5.0,0.392156862745098,0.0,0.196078431372549,0.0,0.2156862745098039,0.196078431372549
1,326,5.0,0.4313725490196078,0.1764705882352941,0.1176470588235294,0.0,0.2352941176470588,0.0392156862745098
0,96,5.0,0.3137254901960784,0.196078431372549,0.2352941176470588,0.0,0.196078431372549,0.0588235294117647
0,167,5.0,0.4509803921568627,0.0,0.0392156862745098,0.0,0.2156862745098039,0.2941176470588235
0,60,5.0,0.3529411764705882,0.2745098039215686,0.1176470588235294,0.0,0.2549019607843137,0.0
1,182,5.0,0.5686274509803921,0.1568627450980392,0.0784313725490196,0.0,0.196078431372549,0.0
0,162,5.0,0.5098039215686274,0.0,0.1372549019607843,0.0,0.1372549019607843,0.2156862745098039
0,99,5.0,0.3529411764705882,0.2352941176470588,0.0784313725490196,0.0,0.2941176470588235,0.0392156862745098
0,154,5.0,0.2745098039215686,0.0,0.0784313725490196,0.0,0.2549019607843137,0.392156862745098
1,323,5.0,0.4117647058823529,0.2156862745098039,0.0980392156862745,0.0,0.2549019607843137,0.0196078431372549
0,64,5.0,0.4705882352941176,0.0196078431372549,0.0980392156862745,0.0,0.2745098039215686,0.1372549019607843
1,194,5.0,0.5294117647058824,0.0,0.0784313725490196,0.0,0.2352941176470588,0.1568627450980392
1,317,5.0,0.4705882352941176,0.0784313725490196,0.1568627450980392,0.0,0.2549019607843137,0.0392156862745098
1,249,5.0,0.4117647058823529,0.0,0.1176470588235294,0.0,0.2549019607843137,0.2156862745098039
1,221,5.0,0.4313725490196078,0.0,0.0784313725490196,0.0,0.2156862745098039,0.2745098039215686
0,177,5.0,0.392156862745098,0.0,0.0588235294117647,0.0,0.1764705882352941,0.3725490196078431
1,259,5.0,0.4313725490196078,0.0196078431372549,0.1372549019607843,0.0,0.2549019607843137,0.1568627450980392
0,23,5.0,0.3725490196078431,0.1764705882352941,0.2156862745098039,0.0,0.1764705882352941,0.0588235294117647
0,117,5.0,0.3333333333333333,0.0,0.0784313725490196,0.0,0.2549019607843137,0.3333333333333333
0,28,5.0,0.3333333333333333,0.0,0.0392156862745098,0.0,0.2745098039215686,0.3529411764705882
1,273,5.0,0.4509803921568627,0.0,0.1176470588235294,0.0,0.2352941176470588,0.196078431372549
1,239,5.0,0.4509803921568627,0.0,0.1372549019607843,0.0,0.196078431372549,0.2156862745098039
1,210,5.0,0.3529411764705882,0.392156862745098,0.0784313725490196,0.0,0.1764705882352941,0.0
0,153,5.0,0.3529411764705882,0.0,0.0784313725490196,0.0,0.2549019607843137,0.3137254901960784
0,8,6.0,0.6470588235294118,0.0,0.0980392156862745,0.0,0.2549019607843137,0.0
0,40,6.0,0.6666666666666666,0.0,0.0392156862745098,0.0,0.2941176470588235,0.0
1,224,6.0,0.5098039215686274,0.0,0.1372549019607843,0.0784313725490196,0.2745098039215686,0.0
1,278,6.0,0.4901960784313725,0.0,0.1176470588235294,0.0,0.392156862745098,0.0
0,97,6.0,0.5294117647058824,0.0,0.1176470588235294,0.0196078431372549,0.2745098039215686,0.0588235294117647
1,335,6.0,0.6078431372549019,0.0,0.1568627450980392,0.0588235294117647,0.1764705882352941,0.0
1,213,6.0,0.5098039215686274,0.0980392156862745,0.1176470588235294,0.0980392156862745,0.1764705882352941,0.0
1,286,6.0,0.5098039215686274,0.0784313725490196,0.1372549019607843,0.0980392156862745,0.1764705882352941,0.0
0,89,6.0,0.5882352941176471,0.0,0.1764705882352941,0.0196078431372549,0.2156862745098039,0.0
1,349,6.0,0.5294117647058824,0.0,0.0784313725490196,0.0392156862745098,0.3529411764705882,0.0
1,282,6.0,0.4901960784313725,0.0,0.0392156862745098,0.2352941176470588,0.2352941176470588,0.0
1,290,6.0,0.4509803921568627,0.0,0.1764705882352941,0.0196078431372549,0.3333333333333333,0.0196078431372549
1,203,6.0,0.4313725490196078,0.0,0.0784313725490196,0.1372549019607843,0.3529411764705882,0.0
0,20,6.0,0.6078431372549019,0.0,0.1176470588235294,0.0,0.2745098039215686,0.0
1,330,6.0,0.4901960784313725,0.0,0.1372549019607843,0.2352941176470588,0.0784313725490196,0.0588235294117647
0,120,6.0,0.5490196078431373,0.0,0.1372549019607843,0.0,0.3137254901960784,0.0
0,50,6.0,0.5490196078431373,0.0,0.0588235294117647,0.0,0.392156862745098,0.0
0,44,6.0,0.6078431372549019,0.0,0.0588235294117647,0.0,0.3333333333333333,0.0
1,264,6.0,0.4313725490196078,0.0,0.2156862745098039,0.0196078431372549,0.3333333333333333,0.0
0,26,6.0,0.6470588235294118,0.0,0.0980392156862745,0.0,0.2549019607843137,0.0
1,269,6.0,0.5294117647058824,0.0,0.1568627450980392,0.0588235294117647,0.2549019607843137,0.0
0,129,6.0,0.5490196078431373,0.0,0.2745098039215686,0.0,0.1764705882352941,0.0
1,216,6.0,0.4313725490196078,0.0,0.2156862745098039,0.1176470588235294,0.2352941176470588,0.0
1,352,6.0,0.5882352941176471,0.0,0.2156862745098039,0.0,0.196078431372549,0.0
0,147,6.0,0.5882352941176471,0.0,0.1764705882352941,0.0,0.2352941176470588,0.0
1,339,6.0,0.4313725490196078,0.0,0.0980392156862745,0.1372549019607843,0.3333333333333333,0.0
0,101,6.0,0.5294117647058824,0.0,0.1764705882352941,0.0,0.2941176470588235,0.0
0,151,6.0,0.5686274509803921,0.0,0.2549019607843137,0.0,0.1764705882352941,0.0
0,66,6.0,0.5882352941176471,0.0,0.1372549019607843,0.0,0.2745098039215686,0.0
1,183,6.0,0.5490196078431373,0.0,0.1568627450980392,0.0588235294117647,0.2352941176470588,0.0
0,150,6.0,0.5294117647058824,0.0,0.2156862745098039,0.0,0.2549019607843137,0.0
0,108,6.0,0.4705882352941176,0.0,0.0,0.1764705882352941,0.3529411764705882,0.0
0,146,6.0,0.5490196078431373,0.0,0.1372549019607843,0.0588235294117647,0.2549019607843137,0.0
1,336,6.0,0.5490196078431373,0.0,0.196078431372549,0.0,0.2549019607843137,0.0
0,81,6.0,0.6078431372549019,0.0,0.196078431372549,0.0,0.196078431372549,0.0
1,204,6.0,0.6470588235294118,0.0,0.0980392156862745,0.0,0.2549019607843137,0.0
1,332,6.0,0.6666666666666666,0.0,0.1372549019607843,0.0,0.196078431372549,0.0
1,266,6.0,0.5490196078431373,0.0,0.0196078431372549,0.1176470588235294,0.3137254901960784,0.0
1,242,6.0,0.6274509803921569,0.0,0.1568627450980392,0.0,0.2156862745098039,0.0
0,173,6.0,0.6078431372549019,0.0,0.0392156862745098,0.0,0.3529411764705882,0.0
1,275,6.0,0.5686274509803921,0.0,0.0196078431372549,0.196078431372549,0.2156862745098039,0.0
0,11,6.0,0.5294117647058824,0.0,0.2156862745098039,0.0,0.2549019607843137,0.0
0,135,6.0,0.4705882352941176,0.0,0.196078431372549,0.0392156862745098,0.2941176470588235,0.0
0,14,6.0,0.4901960784313725,0.0,0.2352941176470588,0.0,0.2745098039215686,0.0
1,284,6.0,0.4901960784313725,0.0,0.2156862745098039,0.0,0.2941176470588235,0.0
1,251,6.0,0.5098039215686274,0.0,0.0784313725490196,0.0,0.4117647058823529,0.0
1,220,6.0,0.4901960784313725,0.0,0.196078431372549,0.0196078431372549,0.2941176470588235,0.0
0,139,6.0,0.5294117647058824,0.0,0.1176470588235294,0.0,0.3529411764705882,0.0
