isTest,sid,class,cluster0_ratio,cluster1_ratio,cluster2_ratio,cluster3_ratio,cluster4_ratio,cluster5_ratio
0,63,2.0,0.6862745098039216,0.0,0.0,0.3137254901960784,0.0,0.0
0,64,5.0,0.47058823529411764,0.0196078431372549,0.09803921568627451,0.0,0.27450980392156865,0.13725490196078433
0,65,1.0,0.5098039215686274,0.0,0.0,0.49019607843137253,0.0,0.0
0,66,6.0,0.5882352941176471,0.0,0.13725490196078433,0.0,0.27450980392156865,0.0
0,67,3.0,0.6470588235294118,0.0,0.0,0.35294117647058826,0.0,0.0
0,68,1.0,0.45098039215686275,0.0,0.0,0.5490196078431373,0.0,0.0
0,69,2.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
0,70,1.0,0.5686274509803921,0.0,0.0,0.43137254901960786,0.0,0.0
0,71,3.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
0,72,4.0,0.23529411764705882,0.0,0.09803921568627451,0.0,0.27450980392156865,0.39215686274509803
0,73,4.0,0.39215686274509803,0.17647058823529413,0.0784313725490196,0.0,0.21568627450980393,0.13725490196078433
0,74,3.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
0,75,5.0,0.35294117647058826,0.09803921568627451,0.09803921568627451,0.0,0.3137254901960784,0.13725490196078433
0,76,2.0,0.6078431372549019,0.0,0.0,0.39215686274509803,0.0,0.0
0,77,2.0,0.5098039215686274,0.0,0.0,0.49019607843137253,0.0,0.0
0,78,3.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
0,79,3.0,0.39215686274509803,0.0,0.0,0.6078431372549019,0.0,0.0
0,80,6.0,0.49019607843137253,0.0,0.0,0.13725490196078433,0.37254901960784315,0.0
0,81,6.0,0.6078431372549019,0.0,0.19607843137254902,0.0,0.19607843137254902,0.0
0,82,1.0,0.49019607843137253,0.0,0.0,0.5098039215686274,0.0,0.0
0,83,2.0,0.6470588235294118,0.0,0.0,0.35294117647058826,0.0,0.0
0,84,5.0,0.3137254901960784,0.3137254901960784,0.09803921568627451,0.0,0.27450980392156865,0.0
0,85,2.0,0.6470588235294118,0.0,0.0,0.35294117647058826,0.0,0.0
0,86,2.0,0.4117647058823529,0.0,0.0,0.5882352941176471,0.0,0.0
0,87,4.0,0.35294117647058826,0.0,0.058823529411764705,0.0,0.27450980392156865,0.3137254901960784
0,88,5.0,0.43137254901960786,0.27450980392156865,0.0784313725490196,0.0,0.21568627450980393,0.0
0,89,6.0,0.5882352941176471,0.0,0.17647058823529413,0.0196078431372549,0.21568627450980393,0.0
0,90,4.0,0.35294117647058826,0.0,0.13725490196078433,0.0,0.2549019607843137,0.2549019607843137
0,91,2.0,0.6078431372549019,0.0,0.0,0.39215686274509803,0.0,0.0
0,92,3.0,0.6274509803921569,0.0,0.0,0.37254901960784315,0.0,0.0
0,93,1.0,0.49019607843137253,0.0,0.0,0.5098039215686274,0.0,0.0
0,94,3.0,0.6862745098039216,0.0,0.0,0.3137254901960784,0.0,0.0
0,95,1.0,0.5686274509803921,0.0,0.0,0.43137254901960786,0.0,0.0
0,96,5.0,0.3137254901960784,0.19607843137254902,0.23529411764705882,0.0,0.19607843137254902,0.058823529411764705
0,97,6.0,0.5294117647058824,0.0,0.11764705882352941,0.0196078431372549,0.27450980392156865,0.058823529411764705
0,98,6.0,0.5490196078431373,0.0,0.11764705882352941,0.0,0.3333333333333333,0.0
0,99,5.0,0.35294117647058826,0.23529411764705882,0.0784313725490196,0.0,0.29411764705882354,0.0392156862745098
0,100,5.0,0.49019607843137253,0.0,0.11764705882352941,0.0,0.1568627450980392,0.23529411764705882
0,101,6.0,0.5294117647058824,0.0,0.17647058823529413,0.0,0.29411764705882354,0.0
0,102,4.0,0.3333333333333333,0.0,0.19607843137254902,0.0,0.21568627450980393,0.2549019607843137
0,103,2.0,0.6862745098039216,0.0,0.0,0.3137254901960784,0.0,0.0
0,104,1.0,0.5686274509803921,0.0,0.0,0.43137254901960786,0.0,0.0
0,105,2.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
0,106,2.0,0.6274509803921569,0.0,0.0,0.37254901960784315,0.0,0.0
0,107,2.0,0.6470588235294118,0.0,0.0,0.35294117647058826,0.0,0.0
0,108,6.0,0.47058823529411764,0.0,0.0,0.17647058823529413,0.35294117647058826,0.0
0,109,5.0,0.35294117647058826,0.0,0.0784313725490196,0.0,0.29411764705882354,0.27450980392156865
0,110,4.0,0.5686274509803921,0.0,0.09803921568627451,0.0,0.1568627450980392,0.17647058823529413
0,111,3.0,0.6470588235294118,0.0,0.0,0.35294117647058826,0.0,0.0
0,112,4.0,0.3333333333333333,0.3333333333333333,0.19607843137254902,0.0,0.13725490196078433,0.0
0,113,1.0,0.49019607843137253,0.0,0.0,0.5098039215686274,0.0,0.0
0,114,3.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
0,115,5.0,0.39215686274509803,0.0,0.11764705882352941,0.0,0.29411764705882354,0.19607843137254902
0,116,5.0,0.47058823529411764,0.13725490196078433,0.13725490196078433,0.0,0.21568627450980393,0.0392156862745098
0,117,5.0,0.3333333333333333,0.0,0.0784313725490196,0.0,0.2549019607843137,0.3333333333333333
0,118,4.0,0.19607843137254902,0.45098039215686275,0.09803921568627451,0.0,0.2549019607843137,0.0
0,119,3.0,0.5686274509803921,0.0,0.0,0.43137254901960786,0.0,0.0
0,120,6.0,0.5490196078431373,0.0,0.13725490196078433,0.0,0.3137254901960784,0.0
0,121,3.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.0
0,122,1.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.0
0,123,3.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.0
0,124,4.0,0.3137254901960784,0.0,0.17647058823529413,0.0,0.19607843137254902,0.3137254901960784
0,125,1.0,0.45098039215686275,0.0,0.0,0.5490196078431373,0.0,0.0
0,126,6.0,0.5294117647058824,0.0,0.2549019607843137,0.0,0.21568627450980393,0.0
0,127,2.0,0.5686274509803921,0.0,0.0,0.43137254901960786,0.0,0.0
0,128,1.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
0,129,6.0,0.5490196078431373,0.0,0.27450980392156865,0.0,0.17647058823529413,0.0
0,130,4.0,0.45098039215686275,0.2549019607843137,0.0784313725490196,0.0,0.21568627450980393,0.0
0,131,1.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
0,132,2.0,0.6274509803921569,0.0,0.0,0.37254901960784315,0.0,0.0
0,133,5.0,0.37254901960784315,0.23529411764705882,0.09803921568627451,0.0,0.23529411764705882,0.058823529411764705
0,134,6.0,0.5882352941176471,0.0,0.1568627450980392,0.0,0.2549019607843137,0.0
0,135,6.0,0.47058823529411764,0.0,0.19607843137254902,0.0392156862745098,0.29411764705882354,0.0
0,136,1.0,0.6274509803921569,0.0,0.0,0.37254901960784315,0.0,0.0
0,137,6.0,0.5490196078431373,0.0,0.0,0.09803921568627451,0.35294117647058826,0.0
0,138,4.0,0.23529411764705882,0.0,0.19607843137254902,0.0196078431372549,0.21568627450980393,0.3333333333333333
0,139,6.0,0.5294117647058824,0.0,0.11764705882352941,0.0,0.35294117647058826,0.0
0,140,2.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
0,141,1.0,0.6078431372549019,0.0,0.0,0.39215686274509803,0.0,0.0
0,142,1.0,0.6274509803921569,0.0,0.0,0.37254901960784315,0.0,0.0
0,143,1.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.0
0,144,4.0,0.45098039215686275,0.11764705882352941,0.19607843137254902,0.0,0.17647058823529413,0.058823529411764705
0,145,1.0,0.47058823529411764,0.0,0.0,0.5294117647058824,0.0,0.0
0,146,6.0,0.5490196078431373,0.0,0.13725490196078433,0.058823529411764705,0.2549019607843137,0.0
0,147,6.0,0.5882352941176471,0.0,0.17647058823529413,0.0,0.23529411764705882,0.0
0,148,3.0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0,0.0
0,149,2.0,0.5098039215686274,0.0,0.0,0.49019607843137253,0.0,0.0
0,150,6.0,0.5294117647058824,0.0,0.21568627450980393,0.0,0.2549019607843137,0.0
0,151,6.0,0.5686274509803921,0.0,0.2549019607843137,0.0,0.17647058823529413,0.0
0,152,3.0,0.6078431372549019,0.0,0.0,0.39215686274509803,0.0,0.0
0,153,5.0,0.35294117647058826,0.0,0.0784313725490196,0.0,0.2549019607843137,0.3137254901960784
0,154,5.0,0.27450980392156865,0.0,0.0784313725490196,0.0,0.2549019607843137,0.39215686274509803
0,155,1.0,0.6078431372549019,0.0,0.0,0.39215686274509803,0.0,0.0
0,156,2.0,0.6470588235294118,0.0,0.0,0.35294117647058826,0.0,0.0
0,157,2.0,0.5490196078431373,0.0,0.0,0.45098039215686275,0.0,0.0
0,158,5.0,0.39215686274509803,0.0,0.19607843137254902,0.0,0.21568627450980393,0.19607843137254902
0,159,2.0,0.5490196078431373,0.0,0.0,0.45098039215686275,0.0,0.0
0,160,3.0,0.6274509803921569,0.0,0.0,0.37254901960784315,0.0,0.0
0,161,3.0,0.49019607843137253,0.0,0.0,0.5098039215686274,0.0,0.0
0,162,5.0,0.5098039215686274,0.0,0.13725490196078433,0.0,0.13725490196078433,0.21568627450980393
0,163,2.0,0.6078431372549019,0.0,0.0,0.39215686274509803,0.0,0.0
0,164,4.0,0.23529411764705882,0.0,0.29411764705882354,0.0,0.2549019607843137,0.21568627450980393
0,165,6.0,0.5490196078431373,0.0,0.058823529411764705,0.0,0.39215686274509803,0.0
0,166,4.0,0.49019607843137253,0.1568627450980392,0.13725490196078433,0.0,0.17647058823529413,0.0392156862745098
0,167,5.0,0.45098039215686275,0.0,0.0392156862745098,0.0,0.21568627450980393,0.29411764705882354
0,168,2.0,0.5490196078431373,0.0,0.0,0.45098039215686275,0.0,0.0
0,169,2.0,0.6274509803921569,0.0,0.0,0.37254901960784315,0.0,0.0
0,170,5.0,0.43137254901960786,0.0,0.17647058823529413,0.0,0.21568627450980393,0.17647058823529413
0,171,4.0,0.3333333333333333,0.35294117647058826,0.09803921568627451,0.0,0.21568627450980393,0.0
0,172,1.0,0.6274509803921569,0.0,0.0,0.37254901960784315,0.0,0.0
0,173,6.0,0.6078431372549019,0.0,0.0392156862745098,0.0,0.35294117647058826,0.0
0,174,2.0,0.5490196078431373,0.0,0.0,0.45098039215686275,0.0,0.0
0,175,4.0,0.37254901960784315,0.19607843137254902,0.11764705882352941,0.0,0.23529411764705882,0.0784313725490196
0,176,4.0,0.4117647058823529,0.0,0.0196078431372549,0.0,0.27450980392156865,0.29411764705882354
0,177,5.0,0.39215686274509803,0.0,0.058823529411764705,0.0,0.17647058823529413,0.37254901960784315
0,178,1.0,0.6470588235294118,0.0,0.0,0.35294117647058826,0.0,0.0
0,179,4.0,0.4117647058823529,0.0,0.09803921568627451,0.0,0.19607843137254902,0.29411764705882354
0,180,4.0,0.2549019607843137,0.0,0.23529411764705882,0.0,0.21568627450980393,0.29411764705882354
1,181,4.0,0.5098039215686274,0.1568627450980392,0.0784313725490196,0.0196078431372549,0.17647058823529413,0.058823529411764705
1,182,5.0,0.5686274509803921,0.1568627450980392,0.0784313725490196,0.0,0.19607843137254902,0.0
1,183,6.0,0.5490196078431373,0.0,0.1568627450980392,0.058823529411764705,0.23529411764705882,0.0
1,184,1.0,0.45098039215686275,0.0,0.0,0.5490196078431373,0.0,0.0
1,185,4.0,0.2549019607843137,0.0,0.19607843137254902,0.0,0.1568627450980392,0.39215686274509803
1,186,3.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.0
1,187,2.0,0.6862745098039216,0.0,0.0,0.3137254901960784,0.0,0.0
1,188,3.0,0.5686274509803921,0.0,0.0,0.43137254901960786,0.0,0.0
1,189,3.0,0.6862745098039216,0.0,0.0,0.3137254901960784,0.0,0.0
1,190,1.0,0.5098039215686274,0.0,0.0,0.49019607843137253,0.0,0.0
1,191,5.0,0.5098039215686274,0.0,0.09803921568627451,0.0,0.21568627450980393,0.17647058823529413
1,192,4.0,0.27450980392156865,0.0,0.0784313725490196,0.0,0.3333333333333333,0.3137254901960784
1,193,3.0,0.5490196078431373,0.0,0.0,0.45098039215686275,0.0,0.0
1,194,5.0,0.5294117647058824,0.0,0.0784313725490196,0.0,0.23529411764705882,0.1568627450980392
1,195,2.0,0.5686274509803921,0.0,0.0,0.43137254901960786,0.0,0.0
1,196,1.0,0.6078431372549019,0.0,0.0,0.39215686274509803,0.0,0.0
1,197,5.0,0.35294117647058826,0.0,0.13725490196078433,0.0,0.2549019607843137,0.2549019607843137
1,198,1.0,0.29411764705882354,0.0,0.0,0.7058823529411765,0.0,0.0
1,199,5.0,0.5686274509803921,0.11764705882352941,0.0784313725490196,0.0196078431372549,0.1568627450980392,0.058823529411764705
1,200,1.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.0
1,201,3.0,0.5686274509803921,0.0,0.0,0.43137254901960786,0.0,0.0
1,202,4.0,0.35294117647058826,0.0,0.09803921568627451,0.0,0.2549019607843137,0.29411764705882354
1,203,6.0,0.43137254901960786,0.0,0.0784313725490196,0.13725490196078433,0.35294117647058826,0.0
1,204,6.0,0.6470588235294118,0.0,0.09803921568627451,0.0,0.2549019607843137,0.0
1,205,2.0,0.43137254901960786,0.0,0.0,0.5686274509803921,0.0,0.0
1,206,3.0,0.6470588235294118,0.0,0.0,0.35294117647058826,0.0,0.0
1,207,2.0,0.6274509803921569,0.0,0.0,0.37254901960784315,0.0,0.0
1,208,1.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.0
1,209,2.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.0
1,210,5.0,0.35294117647058826,0.39215686274509803,0.0784313725490196,0.0,0.17647058823529413,0.0
1,211,3.0,0.6274509803921569,0.0,0.0,0.37254901960784315,0.0,0.0
1,212,4.0,0.39215686274509803,0.0,0.1568627450980392,0.0,0.19607843137254902,0.2549019607843137
1,213,6.0,0.5098039215686274,0.09803921568627451,0.11764705882352941,0.09803921568627451,0.17647058823529413,0.0
1,214,5.0,0.45098039215686275,0.0,0.11764705882352941,0.0,0.21568627450980393,0.21568627450980393
1,215,4.0,0.39215686274509803,0.0,0.11764705882352941,0.0,0.21568627450980393,0.27450980392156865
1,216,6.0,0.43137254901960786,0.0,0.21568627450980393,0.11764705882352941,0.23529411764705882,0.0
1,217,4.0,0.5490196078431373,0.23529411764705882,0.0784313725490196,0.0,0.13725490196078433,0.0
1,218,1.0,0.49019607843137253,0.0,0.0,0.5098039215686274,0.0,0.0
1,219,4.0,0.47058823529411764,0.23529411764705882,0.0784313725490196,0.0,0.21568627450980393,0.0
1,220,6.0,0.49019607843137253,0.0,0.19607843137254902,0.0196078431372549,0.29411764705882354,0.0
1,221,5.0,0.43137254901960786,0.0,0.0784313725490196,0.0,0.21568627450980393,0.27450980392156865
1,222,3.0,0.6274509803921569,0.0,0.0,0.37254901960784315,0.0,0.0
1,223,2.0,0.6862745098039216,0.0,0.0,0.3137254901960784,0.0,0.0
1,224,6.0,0.5098039215686274,0.0,0.13725490196078433,0.0784313725490196,0.27450980392156865,0.0
1,225,1.0,0.49019607843137253,0.0,0.0,0.5098039215686274,0.0,0.0
1,226,3.0,0.6274509803921569,0.0,0.0,0.37254901960784315,0.0,0.0
1,227,5.0,0.49019607843137253,0.21568627450980393,0.09803921568627451,0.0,0.17647058823529413,0.0196078431372549
1,228,4.0,0.43137254901960786,0.0,0.13725490196078433,0.0,0.21568627450980393,0.21568627450980393
1,229,3.0,0.5098039215686274,0.0,0.0,0.49019607843137253,0.0,0.0
1,230,3.0,0.5490196078431373,0.0,0.0,0.45098039215686275,0.0,0.0
1,231,3.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
1,232,3.0,0.7254901960784313,0.0,0.0,0.27450980392156865,0.0,0.0
1,233,1.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
1,234,3.0,0.5490196078431373,0.0,0.0,0.45098039215686275,0.0,0.0
1,235,1.0,0.47058823529411764,0.0,0.0,0.5294117647058824,0.0,0.0
1,236,2.0,0.6078431372549019,0.0,0.0,0.39215686274509803,0.0,0.0
1,237,1.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
1,238,1.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.0
1,239,5.0,0.45098039215686275,0.0,0.13725490196078433,0.0,0.19607843137254902,0.21568627450980393
1,240,2.0,0.5686274509803921,0.0,0.0,0.43137254901960786,0.0,0.0
1,241,5.0,0.29411764705882354,0.0,0.11764705882352941,0.0,0.2549019607843137,0.3333333333333333
1,242,6.0,0.6274509803921569,0.0,0.1568627450980392,0.0,0.21568627450980393,0.0
1,243,1.0,0.5686274509803921,0.0,0.0,0.43137254901960786,0.0,0.0
1,244,6.0,0.6274509803921569,0.0,0.09803921568627451,0.0,0.27450980392156865,0.0
1,245,2.0,0.6862745098039216,0.0,0.0,0.3137254901960784,0.0,0.0
1,246,2.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
1,247,2.0,0.43137254901960786,0.0,0.0,0.5686274509803921,0.0,0.0
1,248,3.0,0.6862745098039216,0.0,0.0,0.3137254901960784,0.0,0.0
1,249,5.0,0.4117647058823529,0.0,0.11764705882352941,0.0,0.2549019607843137,0.21568627450980393
1,250,2.0,0.5490196078431373,0.0,0.0,0.45098039215686275,0.0,0.0
1,251,6.0,0.5098039215686274,0.0,0.0784313725490196,0.0,0.4117647058823529,0.0
1,252,4.0,0.29411764705882354,0.0,0.13725490196078433,0.0,0.17647058823529413,0.39215686274509803
1,253,1.0,0.5490196078431373,0.0,0.0,0.45098039215686275,0.0,0.0
1,254,4.0,0.43137254901960786,0.0,0.0784313725490196,0.0,0.19607843137254902,0.29411764705882354
1,255,5.0,0.4117647058823529,0.27450980392156865,0.0784313725490196,0.0,0.23529411764705882,0.0
1,256,4.0,0.2549019607843137,0.0,0.11764705882352941,0.0,0.2549019607843137,0.37254901960784315
1,257,2.0,0.6078431372549019,0.0,0.0,0.39215686274509803,0.0,0.0
1,258,5.0,0.43137254901960786,0.0,0.058823529411764705,0.0196078431372549,0.2549019607843137,0.23529411764705882
1,259,5.0,0.43137254901960786,0.0196078431372549,0.13725490196078433,0.0,0.2549019607843137,0.1568627450980392
1,260,3.0,0.5098039215686274,0.0,0.0,0.49019607843137253,0.0,0.0
1,261,1.0,0.49019607843137253,0.0,0.0,0.5098039215686274,0.0,0.0
1,262,4.0,0.35294117647058826,0.0,0.09803921568627451,0.0,0.19607843137254902,0.35294117647058826
1,263,4.0,0.3137254901960784,0.0,0.13725490196078433,0.0,0.29411764705882354,0.2549019607843137
1,264,6.0,0.43137254901960786,0.0,0.21568627450980393,0.0196078431372549,0.3333333333333333,0.0
1,265,2.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
1,266,6.0,0.5490196078431373,0.0,0.0196078431372549,0.11764705882352941,0.3137254901960784,0.0
1,267,3.0,0.6274509803921569,0.0,0.0,0.37254901960784315,0.0,0.0
1,268,6.0,0.5686274509803921,0.0,0.058823529411764705,0.17647058823529413,0.19607843137254902,0.0
1,269,6.0,0.5294117647058824,0.0,0.1568627450980392,0.058823529411764705,0.2549019607843137,0.0
1,270,5.0,0.39215686274509803,0.0,0.13725490196078433,0.0,0.17647058823529413,0.29411764705882354
1,271,5.0,0.5098039215686274,0.0,0.09803921568627451,0.0,0.21568627450980393,0.17647058823529413
1,272,3.0,0.5098039215686274,0.0,0.0,0.49019607843137253,0.0,0.0
1,273,5.0,0.45098039215686275,0.0,0.11764705882352941,0.0,0.23529411764705882,0.19607843137254902
1,274,4.0,0.45098039215686275,0.0,0.11764705882352941,0.0,0.23529411764705882,0.19607843137254902
1,275,6.0,0.5686274509803921,0.0,0.0196078431372549,0.19607843137254902,0.21568627450980393,0.0
1,276,3.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
1,277,2.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
1,278,6.0,0.49019607843137253,0.0,0.11764705882352941,0.0,0.39215686274509803,0.0
1,279,1.0,0.5490196078431373,0.0,0.0,0.45098039215686275,0.0,0.0
1,280,4.0,0.37254901960784315,0.0,0.13725490196078433,0.0,0.21568627450980393,0.27450980392156865
1,281,1.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
1,282,6.0,0.49019607843137253,0.0,0.0392156862745098,0.23529411764705882,0.23529411764705882,0.0
1,283,4.0,0.43137254901960786,0.0,0.19607843137254902,0.0,0.1568627450980392,0.21568627450980393
1,284,6.0,0.49019607843137253,0.0,0.21568627450980393,0.0,0.29411764705882354,0.0
1,285,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
1,286,6.0,0.5098039215686274,0.0784313725490196,0.13725490196078433,0.09803921568627451,0.17647058823529413,0.0
1,287,6.0,0.6470588235294118,0.0,0.13725490196078433,0.0,0.21568627450980393,0.0
1,288,1.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.0
1,289,3.0,0.7058823529411765,0.0,0.0,0.29411764705882354,0.0,0.0
1,290,6.0,0.45098039215686275,0.0,0.17647058823529413,0.0196078431372549,0.3333333333333333,0.0196078431372549
1,291,1.0,0.6078431372549019,0.0,0.0,0.39215686274509803,0.0,0.0
1,292,2.0,0.5490196078431373,0.0,0.0,0.45098039215686275,0.0,0.0
1,293,2.0,0.6078431372549019,0.0,0.0,0.39215686274509803,0.0,0.0
1,294,5.0,0.3333333333333333,0.0,0.13725490196078433,0.0,0.1568627450980392,0.37254901960784315
1,295,2.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0
