@relation speaker_channel_9

@attribute channel_9_0 numeric
@attribute channel_9_1 numeric
@attribute channel_9_2 numeric
@attribute channel_9_3 numeric
@attribute channel_9_4 numeric
@attribute channel_9_5 numeric
@attribute channel_9_6 numeric
@attribute channel_9_7 numeric
@attribute channel_9_8 numeric
@attribute channel_9_9 numeric
@attribute channel_9_10 numeric
@attribute channel_9_11 numeric
@attribute channel_9_12 numeric
@attribute channel_9_13 numeric
@attribute channel_9_14 numeric
@attribute channel_9_15 numeric
@attribute channel_9_16 numeric
@attribute channel_9_17 numeric
@attribute channel_9_18 numeric
@attribute channel_9_19 numeric
@attribute channel_9_20 numeric
@attribute channel_9_21 numeric
@attribute channel_9_22 numeric
@attribute channel_9_23 numeric
@attribute channel_9_24 numeric
@attribute channel_9_25 numeric
@attribute channel_9_26 numeric
@attribute channel_9_27 numeric
@attribute channel_9_28 numeric
@attribute class {1,2,3,4,5,6,7,8,9}

@data
-0.221616,-0.237049,-0.244126,-0.287315,-0.324981,-0.3278,-0.297401,-0.237049,-0.168421,-0.131352,-0.119624,-0.082898,-0.027644,0.029978,0.083846,0.089561,0.099982,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.23159,-0.266136,-0.308262,-0.366447,-0.380589,-0.408362,-0.421528,-0.389273,-0.316188,-0.236064,-0.196174,-0.143872,-0.080728,-0.060375,-0.029027,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.247896,-0.308838,-0.328718,-0.355777,-0.361162,-0.317301,-0.276962,-0.229605,-0.160363,-0.100681,-0.068672,-0.030703,0.0001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.274169,-0.308353,-0.317902,-0.332144,-0.350567,-0.355897,-0.334625,-0.278863,-0.209864,-0.154406,-0.14943,-0.117384,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.266055,-0.279867,-0.285777,-0.310733,-0.310042,-0.300313,-0.277317,-0.234611,-0.166578,-0.129506,-0.1073,-0.064621,-0.022811,0.005068,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.306957,-0.304104,-0.303615,-0.285706,-0.274151,-0.284878,-0.291643,-0.234392,-0.16754,-0.121118,-0.078082,-0.054313,-0.007955,0.024829,0.040734,0.059798,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.325002,-0.333011,-0.333016,-0.31122,-0.327212,-0.338907,-0.299558,-0.240111,-0.182877,-0.138055,-0.098825,-0.058679,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.384974,-0.380997,-0.375394,-0.353738,-0.296493,-0.26607,-0.234023,-0.181559,-0.165604,-0.151336,-0.120079,-0.102694,-0.092695,-0.078106,-0.061137,-0.047243,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.300767,-0.322856,-0.343531,-0.335297,-0.328172,-0.334256,-0.298292,-0.239925,-0.167986,-0.113878,-0.087792,-0.090295,-0.032554,-0.024145,0.001045,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.281121,-0.301862,-0.326523,-0.33594,-0.347303,-0.325015,-0.279086,-0.255571,-0.224125,-0.176838,-0.125511,-0.112866,-0.112743,-0.09612,-0.062905,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.029647,-0.066158,-0.08987,-0.112395,-0.150611,-0.178556,-0.259384,-0.277006,-0.246529,-0.247167,-0.217134,-0.200727,-0.20127,-0.217763,-0.240507,-0.243623,-0.183858,-0.082463,-0.045616,-0.019233,0.026753,?,?,?,?,?,?,?,?,3
-0.023599,-0.042447,-0.0886,-0.134868,-0.175764,-0.212327,-0.216071,-0.197048,-0.157548,-0.163267,-0.201547,-0.157419,-0.106009,-0.083625,-0.062963,-0.045658,-0.02108,0.005866,0.006984,?,?,?,?,?,?,?,?,?,?,3
-0.062645,-0.091649,-0.140913,-0.215706,-0.273164,-0.290144,-0.265808,-0.241497,-0.220676,-0.171493,-0.116675,-0.098944,-0.068398,-0.026583,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.246949,-0.294683,-0.307468,-0.335982,-0.376705,-0.342583,-0.310104,-0.258014,-0.202026,-0.12036,-0.125194,-0.128856,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.06309,-0.205098,-0.229205,-0.135231,-0.168739,-0.174306,-0.166856,-0.195256,-0.207864,-0.219161,-0.203459,-0.167793,-0.137183,-0.123423,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.07347,-0.008005,-0.069468,-0.09815,-0.120915,-0.176219,-0.22972,-0.224634,-0.182506,-0.134928,-0.10154,-0.057716,-0.013525,0.000343,0.01549,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.032187,-0.085704,-0.10996,-0.133297,-0.163408,-0.193727,-0.206994,-0.199538,-0.208777,-0.204091,-0.175364,-0.164166,-0.16609,-0.074733,-0.005931,0.038272,0.053784,0.061706,0.073516,0.082327,?,?,?,?,?,?,?,?,?,3
-0.011924,-0.039466,-0.079868,-0.105009,-0.145543,-0.197006,-0.201515,-0.212908,-0.216564,-0.15629,-0.106298,-0.084742,-0.052478,-0.007201,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.298104,-0.306676,-0.304168,-0.316665,-0.300501,-0.2756,-0.228104,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.027675,-0.065716,-0.126708,-0.15707,-0.176246,-0.238465,-0.296876,-0.296415,-0.215902,-0.163199,-0.095588,-0.009433,0.033698,0.081325,0.113342,0.144257,0.140032,?,?,?,?,?,?,?,?,?,?,?,?,3
0.007862,0.018731,-0.034175,-0.07757,-0.088711,-0.103549,-0.107973,-0.119703,-0.098015,-0.054517,-0.007673,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.18388,-0.205629,-0.234974,-0.223209,-0.205156,-0.140632,-0.068057,-0.063202,-0.097678,-0.092995,-0.047778,0.008367,0.053881,0.10333,0.145991,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.030872,-0.041594,-0.062032,-0.093745,-0.1147,-0.123989,-0.127977,-0.068685,0.029354,0.081439,0.086201,0.094352,0.083486,0.056336,0.041428,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.232029,-0.26223,-0.227455,-0.181605,-0.155568,-0.122568,-0.064256,-0.016848,0.003534,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.226839,-0.22963,-0.249389,-0.276356,-0.194476,-0.052678,0.008929,0.003868,0.027408,0.033757,0.042392,0.04367,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.036146,-0.078775,-0.135911,-0.160133,-0.15438,-0.137549,-0.121178,-0.113902,-0.069397,-0.001643,0.056682,0.091215,0.090312,0.099173,0.112415,0.117599,0.085963,0.067162,?,?,?,?,?,?,?,?,?,?,?,3
-0.055049,-0.055143,-0.069641,-0.116991,-0.149719,-0.216318,-0.306426,-0.268428,-0.180762,-0.141717,-0.144616,-0.106484,-0.051451,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.33118,-0.384017,-0.427921,-0.441202,-0.462675,-0.495613,-0.447191,-0.219691,-0.139583,-0.074185,-0.017168,-0.034309,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.1368,-0.194439,-0.198303,-0.190152,-0.197521,-0.107641,-0.107845,-0.102191,-0.006663,0.065149,0.09734,0.090587,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.082239,-0.10099,-0.107999,-0.097256,-0.111339,-0.166964,-0.144637,-0.046981,0.046523,0.012893,0.045863,0.16062,0.18514,0.189279,0.250103,0.261257,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.246002,-0.288768,-0.319702,-0.339898,-0.329809,-0.285533,-0.209645,-0.18903,-0.178391,-0.1404,-0.115925,-0.054886,-0.034362,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.008825,-0.069308,-0.124505,-0.15036,-0.143493,-0.138549,-0.090801,-0.072775,-0.038601,-0.004953,0.008597,0.019443,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.092834,0.052582,-0.023724,-0.0795,-0.152043,-0.186803,-0.242373,-0.221971,-0.206707,-0.158714,-0.107957,-0.089766,-0.066782,-0.04657,-0.031735,-0.013795,-0.01286,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.085946,-0.088636,-0.105666,-0.156949,-0.188826,-0.227539,-0.239175,-0.197283,-0.154105,-0.146598,-0.120526,-0.065618,-0.048879,-0.061378,-0.055144,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.178091,-0.203421,-0.158717,-0.153842,-0.164348,-0.147311,-0.139361,-0.101092,-0.068925,-0.015421,0.015554,0.005684,-0.007109,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.066526,-0.055992,-0.113438,-0.153778,-0.163556,-0.17504,-0.163286,-0.168985,-0.169849,-0.07085,0.012894,0.048512,0.081916,0.144911,0.180422,0.180182,0.162883,0.151944,0.125945,?,?,?,?,?,?,?,?,?,?,3
-0.201789,-0.228944,-0.251872,-0.30238,-0.29693,-0.198211,-0.066248,-0.00185,0.014207,0.016617,0.057705,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.052778,-0.026543,-0.084177,-0.136631,-0.19781,-0.202459,-0.158505,-0.184493,-0.159343,-0.106136,-0.04116,0.002113,0.048453,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.144559,-0.196324,-0.25213,-0.296668,-0.313463,-0.29122,-0.222457,-0.144088,-0.089685,-0.042893,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.417819,-0.411839,-0.489935,-0.496239,-0.444864,-0.367452,-0.290906,-0.257305,-0.208989,-0.135786,-0.101645,-0.109034,-0.10975,-0.102163,-0.075504,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.13398,-0.174068,-0.193395,-0.223762,-0.24923,-0.269916,-0.295913,-0.329912,-0.363203,-0.365437,-0.33601,-0.315164,-0.297732,-0.284437,-0.249236,-0.227131,-0.203925,-0.198171,-0.180321,-0.138475,-0.102026,?,?,?,?,?,?,?,?,4
-0.135908,-0.170131,-0.242858,-0.270976,-0.305848,-0.337241,-0.348725,-0.373871,-0.403764,-0.389558,-0.367552,-0.349512,-0.307257,-0.247728,-0.216996,-0.184398,-0.161574,-0.134761,?,?,?,?,?,?,?,?,?,?,?,4
-0.039853,-0.054892,-0.087467,-0.121873,-0.1509,-0.170168,-0.198725,-0.222378,-0.248811,-0.269364,-0.290536,-0.301435,-0.290396,-0.289108,-0.290831,-0.273413,-0.288314,-0.293591,-0.257924,-0.203342,-0.149443,-0.110065,-0.055192,?,?,?,?,?,?,4
-0.122572,-0.15794,-0.212859,-0.264715,-0.2776,-0.276819,-0.288194,-0.288907,-0.279787,-0.284437,-0.309187,-0.319479,-0.26961,-0.186191,-0.18345,-0.21689,-0.222811,-0.185825,-0.130142,-0.073451,-0.033685,-0.017209,-0.019008,?,?,?,?,?,?,4
-0.188817,-0.197819,-0.222607,-0.256124,-0.274919,-0.304326,-0.321465,-0.335476,-0.364533,-0.37666,-0.376235,-0.377702,-0.350502,-0.309422,-0.271723,-0.222076,-0.187776,-0.163479,-0.15252,-0.139019,-0.131069,?,?,?,?,?,?,?,?,4
-0.200655,-0.220769,-0.25487,-0.305113,-0.360786,-0.373197,-0.389203,-0.416529,-0.424305,-0.406313,-0.351386,-0.286986,-0.243058,-0.219251,-0.213733,-0.186008,-0.147972,-0.129786,-0.132566,-0.118219,-0.092548,?,?,?,?,?,?,?,?,4
-0.133434,-0.156284,-0.192,-0.266293,-0.373861,-0.440591,-0.457923,-0.403553,-0.355318,-0.318278,-0.305777,-0.311037,-0.30844,-0.286363,-0.251846,-0.230387,-0.223317,-0.228801,-0.238221,-0.242184,-0.233054,-0.225787,-0.22785,?,?,?,?,?,?,4
-0.068602,-0.062187,-0.057467,-0.07333,-0.119558,-0.188179,-0.259005,-0.299776,-0.317756,-0.298213,-0.256315,-0.216523,-0.194829,-0.202591,-0.217599,-0.21626,-0.178687,-0.138567,-0.111624,-0.091312,-0.075463,?,?,?,?,?,?,?,?,4
-0.286078,-0.319622,-0.345111,-0.356056,-0.355528,-0.362868,-0.383431,-0.414965,-0.434817,-0.441699,-0.432944,-0.41067,-0.409044,-0.407902,-0.384146,-0.345997,-0.307819,-0.281263,-0.272736,-0.268235,-0.269536,-0.258198,-0.239879,-0.220359,?,?,?,?,?,4
-0.173769,-0.224942,-0.265784,-0.306346,-0.34875,-0.380983,-0.403428,-0.417651,-0.425612,-0.404473,-0.370234,-0.344134,-0.329033,-0.322779,-0.29997,-0.271088,-0.247708,-0.210846,-0.172899,?,?,?,?,?,?,?,?,?,?,4
-0.162486,-0.191213,-0.21663,-0.247749,-0.287803,-0.334504,-0.380895,-0.404727,-0.393479,-0.365062,-0.346302,-0.344059,-0.347668,-0.359354,-0.346047,-0.321823,-0.298312,-0.277028,-0.245084,-0.22342,-0.193452,-0.160333,-0.132345,?,?,?,?,?,?,4
-0.10712,-0.099574,-0.101982,-0.121633,-0.143987,-0.180403,-0.229777,-0.251789,-0.242701,-0.232156,-0.236307,-0.231332,-0.208457,-0.179493,-0.151147,-0.118643,-0.080113,-0.052383,-0.018406,0.009369,0.033461,0.039376,0.041254,?,?,?,?,?,?,4
-0.22343,-0.258328,-0.292868,-0.300872,-0.322252,-0.352997,-0.366697,-0.372173,-0.339074,-0.280663,-0.250342,-0.22761,-0.194627,-0.157669,-0.135066,-0.129969,-0.147086,?,?,?,?,?,?,?,?,?,?,?,?,4
-0.210966,-0.220867,-0.234983,-0.238854,-0.250217,-0.27743,-0.325893,-0.345174,-0.342522,-0.343499,-0.349766,-0.339261,-0.320864,-0.306133,-0.280113,-0.26815,-0.226326,-0.194022,-0.1716,-0.151093,-0.1284,-0.090956,-0.078858,?,?,?,?,?,?,4
