@relation speaker_channel_5

@attribute channel_5_0 numeric
@attribute channel_5_1 numeric
@attribute channel_5_2 numeric
@attribute channel_5_3 numeric
@attribute channel_5_4 numeric
@attribute channel_5_5 numeric
@attribute channel_5_6 numeric
@attribute channel_5_7 numeric
@attribute channel_5_8 numeric
@attribute channel_5_9 numeric
@attribute channel_5_10 numeric
@attribute channel_5_11 numeric
@attribute channel_5_12 numeric
@attribute channel_5_13 numeric
@attribute channel_5_14 numeric
@attribute channel_5_15 numeric
@attribute channel_5_16 numeric
@attribute channel_5_17 numeric
@attribute channel_5_18 numeric
@attribute channel_5_19 numeric
@attribute channel_5_20 numeric
@attribute channel_5_21 numeric
@attribute channel_5_22 numeric
@attribute channel_5_23 numeric
@attribute channel_5_24 numeric
@attribute channel_5_25 numeric
@attribute channel_5_26 numeric
@attribute channel_5_27 numeric
@attribute channel_5_28 numeric
@attribute class {1,2,3,4,5,6,7,8,9}

@data
-0.401453,-0.321994,-0.240863,-0.092234,-0.010171,-0.125613,-0.111391,0.113016,0.23682,0.13926,0.06801,0.042817,0.061323,0.134997,0.044648,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.233186,-0.173552,-0.172869,-0.146921,-0.099565,-0.093728,-0.023545,-0.03774,-0.073251,-0.066606,-0.059426,-0.064982,-0.067009,0.003613,0.062199,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.330868,-0.349902,-0.341012,-0.290405,-0.229579,-0.202346,-0.244898,-0.130321,-0.023588,0.064871,0.152436,0.177887,0.138844,0.05741,0.014379,0.000662,-0.140706,-0.163184,-0.177469,?,?,?,?,?,?,?,?,?,?,1
-0.37617,-0.310653,-0.252368,-0.207275,-0.166427,-0.099243,-0.066641,-0.028856,0.011064,0.064965,0.113857,0.100954,0.074992,0.093715,0.058723,-0.03566,-0.065305,-0.064359,-0.091167,-0.153523,-0.190654,-0.22353,?,?,?,?,?,?,?,1
-0.336256,-0.338539,-0.278628,-0.250879,-0.245521,-0.168413,-0.096023,-0.016368,0.01489,-0.019116,0.000211,0.012993,0.068631,0.147812,0.17961,0.145413,0.074282,0.062342,0.083371,0.101175,?,?,?,?,?,?,?,?,?,1
-0.315735,-0.342712,-0.305959,-0.271258,-0.100703,-0.005424,0.039537,0.136982,0.213987,0.232494,0.207555,0.160525,0.087235,0.095196,0.140684,0.062905,0.190647,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.463848,-0.413008,-0.361994,-0.272311,-0.224883,-0.141871,-0.172977,-0.147664,-0.05861,-0.039357,-0.02421,-0.060372,-0.168576,-0.185956,-0.113026,-0.120891,-0.03776,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.353217,-0.352852,-0.286028,-0.181357,-0.123471,-0.034374,0.072044,0.055016,0.036521,0.077153,0.10682,0.115398,0.060388,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.375781,-0.370709,-0.367808,-0.364911,-0.280164,-0.234932,-0.268778,-0.209163,-0.092298,-0.080864,-0.057979,0.014576,0.041496,0.005946,-0.075162,-0.026475,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.251251,-0.207304,-0.110061,-0.024153,-0.046648,-0.019769,-0.10516,-0.097742,-0.012693,0.072091,0.117379,0.109066,0.114082,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.28973,-0.302159,-0.160067,-0.037072,0.023264,0.032859,0.012434,0.104163,0.102996,0.21076,0.223015,0.120912,0.109947,0.081502,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.406866,-0.365256,-0.345286,-0.288202,-0.252375,-0.228134,-0.150909,-0.025581,0.017793,-0.013039,-0.035687,-0.03854,-0.020503,-0.034021,-0.063774,-0.043849,-0.053879,-0.024745,?,?,?,?,?,?,?,?,?,?,?,2
-0.271454,-0.26793,-0.211729,-0.160615,-0.141533,-0.071799,-0.115121,-0.157744,-0.223889,-0.244879,-0.231733,-0.197478,-0.281977,-0.217691,-0.132266,-0.035721,-0.104368,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.363505,-0.343869,-0.328822,-0.307545,-0.310679,-0.306933,-0.262873,-0.223984,-0.204127,-0.177386,-0.186378,-0.193189,-0.179353,-0.196727,-0.230893,-0.238651,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.361322,-0.34758,-0.337436,-0.300447,-0.264747,-0.259145,-0.252524,-0.239584,-0.231347,-0.248131,-0.283668,-0.31412,-0.341209,-0.364151,-0.377248,-0.404121,-0.403974,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.375823,-0.366955,-0.352712,-0.335894,-0.328583,-0.316913,-0.312662,-0.307487,-0.290517,-0.287523,-0.287708,-0.263572,-0.261475,-0.297842,-0.32672,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.43087,-0.42098,-0.417181,-0.401845,-0.372831,-0.341512,-0.317885,-0.315513,-0.339918,-0.353296,-0.346784,-0.363833,-0.398947,-0.436353,-0.466944,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.524749,-0.498282,-0.483122,-0.473614,-0.438732,-0.422821,-0.415405,-0.40999,-0.410602,-0.426266,-0.463237,-0.492863,-0.524821,-0.548845,-0.547633,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.527729,-0.510415,-0.495284,-0.468582,-0.432355,-0.413337,-0.407161,-0.404177,-0.389746,-0.378751,-0.377147,-0.380481,-0.393527,-0.404789,-0.428493,-0.458703,-0.486677,-0.498259,?,?,?,?,?,?,?,?,?,?,?,2
-0.290967,-0.263739,-0.255399,-0.210222,-0.256623,-0.183954,-0.142509,-0.183211,-0.200988,-0.197046,-0.204025,-0.233176,-0.256827,-0.275229,-0.271179,-0.260079,-0.252259,-0.247046,?,?,?,?,?,?,?,?,?,?,?,2
-0.525838,-0.50317,-0.466286,-0.436548,-0.416916,-0.41322,-0.396412,-0.369094,-0.342437,-0.302793,-0.303693,-0.322812,-0.332881,-0.32067,-0.311491,-0.267096,-0.264998,-0.288814,-0.313039,-0.321723,-0.332483,?,?,?,?,?,?,?,?,2
-0.423295,-0.404304,-0.395674,-0.380369,-0.365892,-0.345281,-0.317195,-0.289491,-0.297587,-0.303278,-0.313996,-0.317159,-0.309565,-0.30954,-0.333753,-0.324471,-0.321402,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.315962,-0.295054,-0.279685,-0.262553,-0.25704,-0.271505,-0.293907,-0.324711,-0.333742,-0.342351,-0.360442,-0.40043,-0.416225,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.42805,-0.399591,-0.367971,-0.348998,-0.339737,-0.332699,-0.338857,-0.341605,-0.34696,-0.34299,-0.333398,-0.342131,-0.36583,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.41521,-0.398481,-0.382639,-0.357639,-0.34849,-0.327077,-0.289357,-0.270847,-0.267117,-0.257304,-0.263169,-0.274483,-0.3032,-0.331674,-0.297121,-0.279126,-0.306592,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.273811,-0.267654,-0.246969,-0.219865,-0.163168,-0.157822,-0.226515,-0.269442,-0.312212,-0.338882,-0.355184,-0.364214,-0.365311,-0.372241,-0.398388,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.37515,-0.344025,-0.318248,-0.27126,-0.244339,-0.225249,-0.196279,-0.180815,-0.199653,-0.243872,-0.297514,-0.334054,-0.34389,-0.355426,-0.375866,-0.406312,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.291093,-0.306264,-0.294978,-0.259697,-0.259429,-0.248396,-0.262533,-0.270716,-0.272763,-0.280186,-0.310946,-0.358364,-0.354105,-0.33935,-0.357967,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.385047,-0.355809,-0.31412,-0.3273,-0.332067,-0.337771,-0.417513,-0.449227,-0.454325,-0.444778,-0.432459,-0.405329,-0.406552,-0.403203,-0.404409,-0.385841,-0.390348,-0.411074,?,?,?,?,?,?,?,?,?,?,?,2
-0.357017,-0.35582,-0.372813,-0.401913,-0.429211,-0.435782,-0.452104,-0.442053,-0.482498,-0.534657,-0.53583,-0.500894,-0.480368,-0.487492,-0.496078,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.404327,-0.390184,-0.367761,-0.330233,-0.312856,-0.314354,-0.307945,-0.348465,-0.340341,-0.362201,-0.349947,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.171286,-0.170119,-0.175728,-0.158061,-0.173237,-0.192636,-0.229197,-0.257737,-0.273611,-0.272721,-0.271497,-0.301884,-0.331643,-0.350585,-0.340889,-0.317533,-0.282038,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.484738,-0.457573,-0.418482,-0.385797,-0.325607,-0.279982,-0.259689,-0.241765,-0.25756,-0.289382,-0.29146,-0.295604,-0.354812,-0.402886,-0.426882,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.314448,-0.277519,-0.246535,-0.21154,-0.179989,-0.16166,-0.1561,-0.190032,-0.24062,-0.256538,-0.236356,-0.252884,-0.277472,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.302563,-0.274373,-0.230171,-0.178883,-0.175704,-0.160685,-0.18477,-0.215687,-0.230574,-0.228477,-0.22877,-0.248977,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.372379,-0.331857,-0.269173,-0.230009,-0.197028,-0.191801,-0.198301,-0.240041,-0.283502,-0.301633,-0.301173,-0.350134,-0.364958,-0.390546,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.309625,-0.305053,-0.2963,-0.288628,-0.27695,-0.274157,-0.242777,-0.24884,-0.269961,-0.279374,-0.315854,-0.347307,-0.331533,-0.305792,-0.280611,-0.309146,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.253862,-0.234631,-0.238144,-0.212802,-0.175482,-0.122801,-0.128997,-0.166192,-0.182222,-0.194169,-0.25424,-0.284632,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.350323,-0.312361,-0.284679,-0.273718,-0.253563,-0.218828,-0.227365,-0.224411,-0.246875,-0.255978,-0.246699,-0.236395,-0.249198,-0.273935,-0.292701,-0.298977,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.310813,-0.303961,-0.283859,-0.221614,-0.163377,-0.139499,-0.138902,-0.126118,-0.108708,-0.122266,-0.171418,-0.199376,-0.302103,-0.364065,-0.374363,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.2453,-0.216088,-0.197293,-0.177,-0.166647,-0.159058,-0.127502,-0.130909,-0.133249,-0.138203,-0.137954,-0.140658,-0.153405,-0.193341,-0.226613,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.576061,-0.573343,-0.546779,-0.507895,-0.471997,-0.389208,-0.358878,-0.448404,-0.474141,-0.444185,-0.390265,-0.378448,-0.317758,-0.241766,-0.213505,-0.247328,-0.252016,-0.308226,-0.308648,-0.301218,-0.344224,?,?,?,?,?,?,?,?,3
-0.770984,-0.759784,-0.68427,-0.590062,-0.499528,-0.42168,-0.393833,-0.379196,-0.382651,-0.365814,-0.405407,-0.382271,-0.330435,-0.308495,-0.331363,-0.368868,-0.358952,-0.343418,-0.371817,?,?,?,?,?,?,?,?,?,?,3
-0.640112,-0.621768,-0.570374,-0.471634,-0.407896,-0.330197,-0.290312,-0.309064,-0.282417,-0.266009,-0.254244,-0.265297,-0.286586,-0.263943,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.585691,-0.539267,-0.570405,-0.522511,-0.451511,-0.427569,-0.373805,-0.31526,-0.294617,-0.26522,-0.246044,-0.292614,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.738056,-0.660346,-0.53817,-0.537604,-0.552654,-0.54398,-0.50586,-0.496739,-0.468149,-0.432687,-0.43047,-0.43684,-0.420024,-0.477796,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.812165,-0.742003,-0.673285,-0.527134,-0.515788,-0.461469,-0.452633,-0.430283,-0.400936,-0.414358,-0.410462,-0.417503,-0.442383,-0.428015,-0.419575,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.644264,-0.575278,-0.520814,-0.503946,-0.528599,-0.550386,-0.521451,-0.511997,-0.484358,-0.454599,-0.456133,-0.438103,-0.448655,-0.497387,-0.515005,-0.506529,-0.504823,-0.497406,-0.479988,-0.46358,?,?,?,?,?,?,?,?,?,3
-0.719771,-0.707729,-0.662627,-0.608721,-0.568364,-0.521178,-0.482519,-0.445249,-0.426845,-0.446419,-0.452685,-0.442892,-0.464134,-0.493284,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.492548,-0.470181,-0.429767,-0.411964,-0.384026,-0.403788,-0.444665,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.658531,-0.592114,-0.474913,-0.42857,-0.448747,-0.457002,-0.429323,-0.409361,-0.425237,-0.434151,-0.454565,-0.455726,-0.380811,-0.333032,-0.366988,-0.399177,-0.412195,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.609592,-0.578938,-0.544185,-0.509749,-0.49272,-0.482432,-0.455199,-0.446339,-0.474001,-0.50331,-0.50631,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.557623,-0.489486,-0.454837,-0.433915,-0.401586,-0.35601,-0.37319,-0.337346,-0.369623,-0.427828,-0.456487,-0.436042,-0.416622,-0.432546,-0.444774,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.601468,-0.531414,-0.558721,-0.54219,-0.541547,-0.572228,-0.591389,-0.575091,-0.542322,-0.566555,-0.623815,-0.640175,-0.65635,-0.644897,-0.613896,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.585189,-0.542198,-0.544194,-0.503066,-0.450671,-0.401071,-0.408888,-0.416598,-0.415471,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.370964,-0.37178,-0.387707,-0.380992,-0.336559,-0.314108,-0.371478,-0.376907,-0.392807,-0.450091,-0.499279,-0.546812,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.61933,-0.567881,-0.505813,-0.45478,-0.449175,-0.451164,-0.413304,-0.369362,-0.341305,-0.337978,-0.345369,-0.349754,-0.366534,-0.399908,-0.440978,-0.460374,-0.449121,-0.449588,?,?,?,?,?,?,?,?,?,?,?,3
-0.83559,-0.77417,-0.683296,-0.614276,-0.600295,-0.525615,-0.456985,-0.420504,-0.44642,-0.404532,-0.373094,-0.360299,-0.355337,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.581322,-0.551837,-0.469022,-0.430464,-0.375204,-0.363376,-0.347061,-0.332339,-0.41956,-0.353163,-0.287315,-0.279059,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.646528,-0.55567,-0.534165,-0.523193,-0.438166,-0.297056,-0.195017,-0.248901,-0.306187,-0.325245,-0.35298,-0.395145,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.676569,-0.620433,-0.552323,-0.468504,-0.426225,-0.420288,-0.401139,-0.372269,-0.384873,-0.433696,-0.418111,-0.344139,-0.321782,-0.295317,-0.314652,-0.354551,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.578062,-0.540443,-0.496184,-0.432178,-0.371059,-0.388734,-0.422207,-0.378318,-0.326341,-0.30539,-0.338851,-0.333449,-0.346858,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.510628,-0.469852,-0.456857,-0.45718,-0.423407,-0.459072,-0.51479,-0.501463,-0.509737,-0.500038,-0.517542,-0.538078,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.824489,-0.763209,-0.732072,-0.636763,-0.502201,-0.482323,-0.40224,-0.37769,-0.389092,-0.40288,-0.394191,-0.36804,-0.32122,-0.375171,-0.423989,-0.46003,-0.493866,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.612467,-0.626286,-0.617574,-0.571299,-0.52782,-0.499056,-0.455238,-0.44778,-0.476347,-0.45968,-0.433072,-0.457592,-0.468174,-0.414785,-0.394839,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.528204,-0.442392,-0.397746,-0.452034,-0.47823,-0.48678,-0.440729,-0.393384,-0.37435,-0.396046,-0.439768,-0.432521,-0.435191,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.738532,-0.668897,-0.648491,-0.624825,-0.559822,-0.496391,-0.428554,-0.346561,-0.35416,-0.389826,-0.371798,-0.416956,-0.426102,-0.442012,-0.434882,-0.412728,-0.385961,-0.390485,-0.440925,?,?,?,?,?,?,?,?,?,?,3
-0.429958,-0.402012,-0.358781,-0.331376,-0.328447,-0.344897,-0.363414,-0.338163,-0.31899,-0.319249,-0.337517,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.775946,-0.719021,-0.641224,-0.587,-0.523203,-0.52026,-0.529994,-0.429153,-0.343848,-0.323212,-0.345313,-0.427348,-0.515568,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.652581,-0.611052,-0.567322,-0.524759,-0.486294,-0.450804,-0.414743,-0.414565,-0.422813,-0.427773,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.541829,-0.459041,-0.419168,-0.402039,-0.399666,-0.433352,-0.421401,-0.408337,-0.427476,-0.425666,-0.395523,-0.379912,-0.354272,-0.417693,-0.496275,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.223031,-0.158255,-0.177661,-0.184594,-0.114715,-0.037379,-0.019562,-0.004529,0.040513,0.063019,0.027901,0.033002,0.043422,0.020997,0.02761,0.056315,0.064619,0.090459,0.114543,0.093572,0.050419,?,?,?,?,?,?,?,?,4
-0.414908,-0.347348,-0.326293,-0.326446,-0.265429,-0.226066,-0.206076,-0.170826,-0.105668,-0.097854,-0.122587,-0.091358,-0.055639,-0.065911,-0.052968,-0.0388,-0.0308,-0.017729,?,?,?,?,?,?,?,?,?,?,?,4
-0.562018,-0.518016,-0.482243,-0.442648,-0.411768,-0.395192,-0.376745,-0.363439,-0.343044,-0.318388,-0.282717,-0.24016,-0.207599,-0.176643,-0.150071,-0.131248,-0.126537,-0.134319,-0.129021,-0.121238,-0.108552,-0.092892,-0.04726,?,?,?,?,?,?,4
-0.551431,-0.534631,-0.482828,-0.446529,-0.419878,-0.381855,-0.328606,-0.2922,-0.248696,-0.200372,-0.152849,-0.128443,-0.092631,-0.026321,-0.055805,-0.096535,-0.122226,-0.102967,-0.063064,-0.070432,-0.086179,-0.103813,-0.095478,?,?,?,?,?,?,4
-0.494655,-0.504364,-0.451442,-0.362866,-0.294811,-0.25328,-0.2256,-0.204475,-0.164558,-0.143844,-0.144106,-0.132076,-0.151591,-0.17511,-0.173182,-0.153317,-0.128621,-0.151986,-0.159397,-0.127184,-0.104696,?,?,?,?,?,?,?,?,4
-0.271415,-0.244841,-0.21586,-0.187563,-0.145512,-0.165283,-0.181112,-0.174224,-0.172442,-0.147708,-0.167271,-0.159895,-0.113766,-0.055969,-0.019961,-0.000834,0.017545,0.043831,0.065403,0.046815,0.019407,?,?,?,?,?,?,?,?,4
-0.575251,-0.555459,-0.511868,-0.441437,-0.365155,-0.321531,-0.28822,-0.264992,-0.265887,-0.25642,-0.260644,-0.275094,-0.290824,-0.292772,-0.272773,-0.245478,-0.217653,-0.204457,-0.20168,-0.207778,-0.206666,-0.199436,-0.188894,?,?,?,?,?,?,4
-0.625519,-0.5831,-0.525361,-0.488187,-0.445193,-0.371709,-0.298691,-0.248373,-0.199554,-0.164523,-0.179954,-0.150205,-0.119101,-0.149457,-0.169534,-0.172797,-0.181565,-0.181189,-0.164811,-0.14145,-0.118439,?,?,?,?,?,?,?,?,4
-0.300488,-0.278417,-0.262733,-0.239899,-0.244329,-0.221698,-0.188084,-0.165248,-0.138295,-0.1161,-0.107183,-0.09362,-0.048571,0.002646,0.001925,-0.022579,-0.041314,-0.045683,-0.042827,-0.040109,-0.043156,-0.060442,-0.08796,-0.115751,?,?,?,?,?,4
-0.547292,-0.531955,-0.491542,-0.418399,-0.342908,-0.310566,-0.284578,-0.256651,-0.237258,-0.233188,-0.234422,-0.208422,-0.163723,-0.179113,-0.204226,-0.219192,-0.233045,-0.222427,-0.209092,?,?,?,?,?,?,?,?,?,?,4
-0.388674,-0.35449,-0.330974,-0.296845,-0.249814,-0.209422,-0.17356,-0.134533,-0.086923,-0.034369,0.002163,0.005775,0.003805,0.015749,0.026172,0.027006,0.017851,0.015317,-0.006849,-0.022149,-0.033459,-0.042505,-0.033874,?,?,?,?,?,?,4
-0.433255,-0.427777,-0.401838,-0.355011,-0.322052,-0.289474,-0.254867,-0.230755,-0.218036,-0.203798,-0.197309,-0.200595,-0.189105,-0.143364,-0.115493,-0.119856,-0.118197,-0.113006,-0.100315,-0.091179,-0.091627,-0.090616,-0.090804,?,?,?,?,?,?,4
-0.322484,-0.314434,-0.311077,-0.324174,-0.265413,-0.212748,-0.20911,-0.199375,-0.186057,-0.160973,-0.152769,-0.117129,-0.096128,-0.121686,-0.127866,-0.110073,-0.085025,?,?,?,?,?,?,?,?,?,?,?,?,4
-0.323422,-0.29943,-0.297081,-0.264405,-0.266847,-0.277175,-0.265675,-0.189237,-0.108416,-0.069702,-0.068217,-0.062566,-0.039154,-0.015368,-0.030361,-0.068257,-0.026874,-0.010264,0.000256,0.042578,0.064508,0.035102,0.020367,?,?,?,?,?,?,4
