@relation speaker_channel_0

@attribute channel_0_0 numeric
@attribute channel_0_1 numeric
@attribute channel_0_2 numeric
@attribute channel_0_3 numeric
@attribute channel_0_4 numeric
@attribute channel_0_5 numeric
@attribute channel_0_6 numeric
@attribute channel_0_7 numeric
@attribute channel_0_8 numeric
@attribute channel_0_9 numeric
@attribute channel_0_10 numeric
@attribute channel_0_11 numeric
@attribute channel_0_12 numeric
@attribute channel_0_13 numeric
@attribute channel_0_14 numeric
@attribute channel_0_15 numeric
@attribute channel_0_16 numeric
@attribute channel_0_17 numeric
@attribute channel_0_18 numeric
@attribute channel_0_19 numeric
@attribute channel_0_20 numeric
@attribute channel_0_21 numeric
@attribute channel_0_22 numeric
@attribute channel_0_23 numeric
@attribute channel_0_24 numeric
@attribute channel_0_25 numeric
@attribute channel_0_26 numeric
@attribute channel_0_27 numeric
@attribute channel_0_28 numeric
@attribute class {1,2,3,4,5,6,7,8,9}

@data
1.537183,1.507315,1.574646,1.504845,1.508556,1.610055,1.379594,1.450007,1.714003,1.5727,1.521947,1.453766,1.248918,1.148231,1.26504,1.269335,1.314084,?,?,?,?,?,?,?,?,?,?,?,?,1
0.909315,0.93,1.037476,1.201256,1.282603,1.204281,1.277014,1.274289,1.167247,1.101487,1.043519,1.011749,1.013762,0.871575,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.150639,1.24706,1.269098,1.289961,1.389294,1.456287,1.420686,1.252209,1.062246,0.988805,0.997912,0.953197,0.856577,0.744143,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.13164,1.311113,1.290049,1.318292,1.491549,1.57544,1.578925,1.460078,1.569074,1.52871,1.448286,1.381956,1.25838,1.164661,1.119945,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.399128,1.267651,1.515121,1.667603,1.601337,1.731402,1.672725,1.473706,1.520729,1.118043,0.25604,0.072195,0.590603,1.205052,1.375627,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.534764,1.534597,1.663754,1.575393,1.291198,1.362346,1.365495,1.317975,1.284325,1.297862,1.322102,1.151756,1.083681,1.154806,1.256743,1.167572,1.028805,0.93788,0.948668,0.901747,0.870623,?,?,?,?,?,?,?,?,1
1.088468,1.110773,1.078846,1.121062,1.220499,1.310379,1.320922,1.21525,1.184272,1.156129,1.098663,1.166,1.21733,1.140581,1.105063,1.1198,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.91504,0.924537,1.031669,1.216242,1.333981,1.518447,1.540229,1.369999,1.268603,1.544377,1.437891,1.190354,1.074075,1.195419,1.346689,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.230617,1.46916,1.562526,1.588722,1.423469,1.179826,1.120673,1.133405,1.200804,1.327589,1.228057,1.034251,0.956642,0.937792,0.915334,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.446814,1.734038,1.522698,1.585777,1.587498,1.645961,1.721178,1.699042,1.641534,1.578874,1.499765,1.582196,1.383592,1.461436,1.481151,1.205342,1.273914,1.271859,1.35755,?,?,?,?,?,?,?,?,?,?,1
1.553173,1.647792,1.688864,1.5382,1.722443,1.504405,1.599441,1.643418,1.666701,1.65246,1.563245,1.438363,1.413373,1.409852,1.437613,1.324031,1.278713,1.139082,1.020596,0.870741,0.704187,0.652378,?,?,?,?,?,?,?,1
1.814525,1.913461,1.643941,1.848799,1.839051,1.92841,1.695766,2.003249,1.787962,1.999333,2.081855,2.203141,1.905346,1.867525,1.661347,1.671889,1.803776,1.872214,1.893222,1.772602,?,?,?,?,?,?,?,?,?,1
1.114909,1.08578,1.192486,1.026753,1.194319,1.195848,1.13148,1.291878,1.520352,1.294939,1.29037,1.369264,1.374749,1.292487,1.127852,1.25305,1.406211,?,?,?,?,?,?,?,?,?,?,?,?,1
1.304824,1.391294,1.393211,1.355873,1.437055,1.406065,1.248447,1.373855,1.456962,1.335742,1.345344,1.282481,1.113669,1.141824,1.341699,1.240605,1.132632,?,?,?,?,?,?,?,?,?,?,?,?,1
1.216277,1.161777,1.081685,1.023211,1.096366,1.171417,1.199706,1.240064,1.305465,1.211266,1.01901,0.955648,1.10938,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.11782,1.077202,1.236526,1.485754,1.619087,1.489338,1.279068,1.469151,1.559236,1.511188,1.514433,1.587129,1.48482,1.297777,1.133621,1.027953,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.050561,1.08985,1.179325,1.185841,1.178166,1.16001,1.154196,1.167316,1.139989,1.026168,0.948798,0.919329,0.947896,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.242771,1.072831,1.165356,1.207858,1.198668,1.121578,1.019561,0.931958,0.903557,0.963404,1.05385,1.052878,0.964784,0.947621,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.077155,1.141607,1.281371,1.246666,1.147179,1.254566,1.225848,1.297097,1.181589,0.94208,0.830025,0.876531,0.86193,0.841519,0.827529,0.706666,0.567691,0.563653,?,?,?,?,?,?,?,?,?,?,?,2
0.560677,0.510661,0.585942,0.780779,0.924772,1.166576,1.071604,0.981935,0.975333,1.030692,1.068504,1.227172,1.074429,0.990419,1.10898,1.179654,1.007006,?,?,?,?,?,?,?,?,?,?,?,?,2
0.252195,0.272221,0.335416,0.371955,0.353233,0.338087,0.341346,0.395583,0.445685,0.462184,0.391668,0.407183,0.350453,0.284027,0.172952,0.121476,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.234252,0.293354,0.422497,0.500001,0.542148,0.448473,0.380496,0.357779,0.399077,0.398805,0.312645,0.263886,0.251438,0.22357,0.169155,0.105357,0.027341,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.026534,-0.057545,0.042287,-0.059456,-0.076064,-0.029591,0.010979,0.049731,0.194957,0.296376,0.25011,0.255327,0.210817,0.184151,0.093626,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.33358,0.269163,0.215279,0.254496,0.240951,0.327127,0.388374,0.352489,0.354721,0.356416,0.330343,0.268717,0.198289,0.119403,0.057553,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.066826,0.072082,-0.049079,-0.072713,-0.058741,-0.038203,0.012025,0.040504,0.038152,0.032279,0.011279,-0.030925,-0.106163,-0.198377,-0.284007,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.10973,0.160028,0.165805,0.239707,0.202234,0.191018,0.180565,0.194874,0.245673,0.269489,0.246436,0.212018,0.154896,0.097246,0.051761,0.018538,0.009725,-0.014999,?,?,?,?,?,?,?,?,?,?,?,2
0.147799,0.511847,1.090013,1.205141,1.015456,0.996233,0.937716,0.803566,0.703411,0.733034,0.724346,0.594058,0.597614,0.628001,0.594842,0.569725,0.535625,0.444723,?,?,?,?,?,?,?,?,?,?,?,2
0.296117,0.364254,0.470947,0.557192,0.595603,0.580052,0.691164,0.793445,0.824486,0.85465,0.890211,0.900503,0.821689,0.7473,0.694812,0.643802,0.560301,0.482451,0.407913,0.325554,0.246504,?,?,?,?,?,?,?,?,2
0.127786,0.148891,0.175716,0.243648,0.235813,0.273058,0.326747,0.396897,0.456469,0.443677,0.431706,0.432608,0.436902,0.385933,0.306229,0.209253,0.107831,?,?,?,?,?,?,?,?,?,?,?,?,2
0.325912,0.401378,0.44106,0.478595,0.443634,0.419789,0.402574,0.351498,0.216234,0.04143,0.002928,0.010825,0.019482,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.228068,0.290244,0.329053,0.305375,0.337655,0.348117,0.453759,0.447674,0.431556,0.466589,0.441926,0.411111,0.320597,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.277123,0.235274,0.280658,0.37206,0.38659,0.412115,0.52653,0.580789,0.58079,0.499218,0.403842,0.405021,0.400065,0.342091,0.32755,0.303024,0.170013,?,?,?,?,?,?,?,?,?,?,?,?,2
0.066991,0.19013,0.268046,0.308499,0.341783,0.334105,0.276538,0.214126,0.146665,0.183545,0.16705,0.110258,0.087654,0.064379,-0.019842,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.34036,0.433212,0.410797,0.444598,0.498971,0.56212,0.601561,0.61409,0.570338,0.534208,0.486823,0.359165,0.249168,0.200714,0.116077,0.012097,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.165126,-0.01349,-0.051627,0.077907,0.103485,0.079344,0.061957,0.094918,0.031776,-0.005221,0.006377,-0.008775,-0.008606,-0.056387,-0.093302,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.324166,0.40338,0.391482,0.462063,0.389268,0.404538,0.328747,0.285861,0.236587,0.193872,0.157262,0.160797,0.054544,-0.039339,-0.056126,-0.077574,-0.116567,-0.121488,?,?,?,?,?,?,?,?,?,?,?,2
0.025721,-0.049962,0.017741,0.016765,0.041875,0.07386,-0.004702,-0.107435,-0.1618,-0.218391,-0.247897,-0.242732,-0.27231,-0.278438,-0.322854,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.230993,0.356133,0.410335,0.615296,0.740121,0.837892,0.871332,0.916521,0.840789,0.706039,0.576607,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.493004,0.529635,0.572517,0.640085,0.690101,0.623687,0.467923,0.419656,0.39343,0.29119,0.194941,0.089669,0.020748,0.012647,-0.062642,-0.141749,-0.123218,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.149217,-0.119835,-0.104265,-0.037633,-0.036985,-0.084207,-0.081391,0.060885,0.158954,0.240057,0.232238,0.102138,0.064693,-0.009214,-0.071155,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.384145,0.579467,0.745596,0.847141,0.824413,0.79086,0.793027,0.736159,0.678168,0.586107,0.512214,0.460357,0.291183,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.302911,0.38476,0.648105,0.8681,0.748002,0.708326,0.679654,0.691665,0.65153,0.543913,0.410337,0.402719,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.013083,-0.05853,-0.02824,0.092031,0.124151,0.228042,0.212937,0.125366,0.131806,0.119316,0.140609,0.075615,0.053288,0.029898,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.203587,-0.210631,-0.224325,-0.129585,0.065486,0.105463,0.306111,0.349179,0.308328,0.314044,0.194617,0.186629,0.138809,0.166103,0.163054,0.01307,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.1393,0.116235,0.162537,0.336918,0.492906,0.760031,0.808987,0.636834,0.506111,0.437273,0.369828,0.283641,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.018468,-0.003436,0.065344,0.246277,0.233678,0.148894,0.159032,0.164868,0.089509,-0.005269,-0.011002,0.011576,0.028902,0.057249,0.008549,-0.013844,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.425306,0.414407,0.452342,0.527844,0.622956,0.639795,0.675764,0.722474,0.770956,0.845599,0.807429,0.65914,0.435103,0.333324,0.266205,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.339393,0.322226,0.316138,0.320305,0.341837,0.374799,0.324299,0.322552,0.397091,0.39422,0.334561,0.298059,0.247335,0.18582,0.164866,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.536101,0.50224,0.514243,0.478245,0.4092,0.585904,0.71479,0.598875,0.523307,0.667536,0.646438,0.653334,0.660178,0.641299,0.650052,0.584047,0.497853,0.449765,0.400964,0.350241,0.300137,?,?,?,?,?,?,?,?,3
0.386265,0.387725,0.397033,0.374181,0.38541,0.399569,0.403859,0.404317,0.320848,0.133316,0.318705,0.394216,0.310094,0.199469,0.245292,0.258391,0.199186,0.137778,0.127111,?,?,?,?,?,?,?,?,?,?,3
0.542669,0.58681,0.556714,0.470772,0.536154,0.683325,0.674252,0.468913,0.377038,0.364251,0.381697,0.231966,0.083447,-0.019766,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.822468,0.772192,0.713667,0.702366,0.764364,0.808732,0.735065,0.63146,0.607167,0.552641,0.51009,0.37538,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.854502,1.022192,1.272338,1.184298,1.050541,0.960993,0.541521,0.350482,0.214402,0.137324,0.149296,0.217238,0.401086,0.181349,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.268246,0.532917,0.669439,0.568259,0.546384,0.645313,0.383938,0.23209,0.125927,0.078547,0.180885,0.159331,-0.005724,-0.150971,-0.237286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.484703,0.472858,0.442469,0.421506,0.408871,0.489302,0.514769,0.453994,0.394749,0.378347,0.394774,0.423927,0.399298,0.195888,0.100391,0.059175,0.029752,0.029917,0.03371,0.021171,?,?,?,?,?,?,?,?,?,3
0.665642,0.538381,0.479535,0.423398,0.444906,0.525543,0.637937,0.633438,0.605838,0.546321,0.503941,0.463145,0.389428,0.288317,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.486189,0.514255,0.450274,0.365411,0.304147,0.21893,0.086433,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.934919,1.044554,0.954552,0.934799,0.930868,0.885835,0.848076,0.805358,0.5992,0.34662,0.288766,0.179328,0.027917,-0.089912,-0.166136,-0.220031,-0.306241,?,?,?,?,?,?,?,?,?,?,?,?,3
0.946349,0.91856,0.838027,0.772003,0.862468,0.806324,0.756216,0.654924,0.514389,0.387097,0.292653,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.736277,0.601714,0.487441,0.504412,0.525656,0.45389,0.346025,0.230191,0.169226,0.166107,0.171593,0.050328,-0.094932,-0.180895,-0.278691,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.497002,0.576861,0.610997,0.61038,0.402009,0.327596,0.290881,0.125766,-0.069251,-0.123553,-0.169697,-0.21105,-0.199178,-0.192375,-0.197966,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.669088,0.529058,0.382011,0.310671,0.254614,0.194193,0.093067,-0.017902,-0.108101,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.326581,0.377,0.500328,0.499932,0.41426,0.313296,0.228106,0.174317,0.122175,0.011928,-0.138704,-0.246603,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.377859,0.256449,0.248377,0.232947,0.193307,0.093637,0.012686,-0.076174,-0.22276,-0.322053,-0.342624,-0.401105,-0.344634,-0.325909,-0.551061,-0.687534,-0.680729,-0.783783,?,?,?,?,?,?,?,?,?,?,?,3
0.377463,0.397459,0.455239,0.509819,0.673377,0.859195,0.787809,0.44778,0.541664,0.63212,0.575136,0.431326,0.038854,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.424032,0.405137,0.312833,0.2797,0.218244,0.059411,0.05851,0.103422,0.046119,0.159122,0.208252,0.233079,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.52441,0.472932,0.525259,0.616028,0.55232,0.328907,0.295975,0.315686,0.094798,-0.073679,-0.219852,-0.335809,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.871146,0.817534,0.775603,0.657371,0.580338,0.574076,0.516682,0.514875,0.476706,0.414942,0.271818,0.230016,0.085609,-0.080253,-0.101944,-0.15209,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.406995,0.427763,0.425381,0.439965,0.449922,0.450402,0.448836,0.391462,0.278614,0.19447,0.271301,0.261396,0.127985,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.775704,0.756717,0.646332,0.543675,0.586259,0.548069,0.415086,0.293702,0.252964,0.224208,0.134882,0.043201,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.811896,0.81917,0.873831,0.966283,0.902975,0.777984,0.781329,0.508785,0.451978,0.462406,0.357606,0.482425,0.518953,0.391981,0.165913,0.059411,0.020618,?,?,?,?,?,?,?,?,?,?,?,?,3
0.603369,0.569995,0.538853,0.548024,0.469726,0.459439,0.383787,0.394176,0.380876,0.341915,0.281696,0.253993,0.303442,0.305685,0.215066,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.758624,0.902088,0.893695,0.716316,0.514858,0.500654,0.488229,0.339478,0.253456,0.212637,0.076006,-0.028496,-0.127736,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.542148,0.524788,0.591399,0.667175,0.66651,0.599783,0.556503,0.421034,0.25126,0.213241,0.153203,0.067215,-0.048775,-0.161357,-0.235903,-0.296106,-0.376634,-0.408866,-0.431292,?,?,?,?,?,?,?,?,?,?,3
0.904404,0.832254,0.841019,0.708313,0.648861,0.550236,0.414062,0.357065,0.296444,0.220878,0.114424,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.636909,0.706112,0.685389,0.666031,0.5375,0.50288,0.510668,0.606459,0.504521,0.533978,0.472062,0.281754,0.1312,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.178844,0.176643,0.139312,0.138072,0.146419,0.174523,0.17235,0.108371,-0.000345,-0.097823,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.050141,0.058364,0.060896,0.098231,0.093132,0.039392,-0.075655,-0.113839,-0.057902,-0.097887,-0.118965,0.000471,0.003499,-0.09122,-0.225122,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
1.249295,1.179345,0.955956,0.919834,0.935967,1.206042,1.04848,1.098444,1.113015,0.997412,0.802481,0.679091,0.539369,0.386432,0.261094,0.203949,0.143598,0.098281,0.065355,-0.004991,-0.078153,?,?,?,?,?,?,?,?,4
0.970149,1.082127,0.921065,0.883377,0.815359,0.815754,0.862021,0.955805,0.947888,0.803204,0.688232,0.637708,0.647095,0.6078,0.476895,0.358467,0.276752,0.263322,?,?,?,?,?,?,?,?,?,?,?,4
0.606796,0.665848,0.627813,0.572351,0.564513,0.591159,0.562459,0.528272,0.488615,0.485418,0.518752,0.545801,0.544987,0.488708,0.403045,0.3598,0.305535,0.284815,0.252713,0.229972,0.20964,0.149903,0.066792,?,?,?,?,?,?,4
0.550025,0.56324,0.52547,0.507601,0.500812,0.44184,0.38435,0.3177,0.287305,0.256351,0.234726,0.199166,0.17058,0.164448,0.14322,0.101377,0.070015,0.051674,0.057521,0.080361,0.086334,0.04598,0.00696,?,?,?,?,?,?,4
0.726697,0.750053,0.754311,0.704445,0.738686,0.68258,0.657987,0.604455,0.548527,0.479004,0.403713,0.366344,0.318214,0.280427,0.237125,0.208677,0.20583,0.141409,0.055592,0.038212,-0.016858,?,?,?,?,?,?,?,?,4
1.043366,0.977336,0.958083,0.891564,0.784918,0.65121,0.520547,0.437697,0.477344,0.530797,0.490219,0.398073,0.298968,0.213072,0.146799,0.121418,0.114251,0.135705,0.120215,0.102381,0.049517,?,?,?,?,?,?,?,?,4
0.40144,0.441855,0.459728,0.444296,0.383602,0.302615,0.266431,0.201414,0.102743,0.064246,0.046507,0.00557,-0.074394,-0.147497,-0.192194,-0.181325,-0.134346,-0.108969,-0.117339,-0.134713,-0.141573,-0.148003,-0.167449,?,?,?,?,?,?,4
0.909682,0.949401,0.956582,0.988149,0.917249,0.845189,0.760064,0.74846,0.768235,0.697218,0.610209,0.567795,0.491495,0.416518,0.38402,0.386508,0.322216,0.206697,0.097131,0.044297,0.03256,?,?,?,?,?,?,?,?,4
1.140397,1.097022,1.03986,0.92131,0.914884,0.844523,0.761959,0.700707,0.665892,0.667414,0.641937,0.600763,0.562865,0.474365,0.434956,0.319153,0.241772,0.201867,0.150091,0.110138,0.102357,0.115988,0.085938,0.016706,?,?,?,?,?,4
0.769272,0.733159,0.696003,0.650497,0.62614,0.606109,0.575463,0.532529,0.483488,0.469156,0.414325,0.390112,0.318188,0.273828,0.252108,0.210025,0.21367,0.180862,0.121299,?,?,?,?,?,?,?,?,?,?,4
1.03122,0.972634,0.92822,0.871246,0.82354,0.753399,0.684744,0.616327,0.577936,0.518337,0.413392,0.328972,0.295486,0.246528,0.163146,0.15751,0.117842,0.070335,0.075025,0.037362,0.002568,-0.037411,-0.079693,?,?,?,?,?,?,4
1.198139,1.080101,0.952076,0.868217,0.786393,0.684751,0.627838,0.626863,0.562245,0.545705,0.490851,0.369667,0.271182,0.254301,0.234645,0.177414,0.139449,0.110423,0.132332,0.146792,0.138146,0.097588,0.112173,?,?,?,?,?,?,4
0.791016,0.754177,0.729065,0.750145,0.765318,0.696192,0.563855,0.471953,0.427836,0.373248,0.340416,0.317834,0.297257,0.285009,0.222165,0.17775,0.150783,?,?,?,?,?,?,?,?,?,?,?,?,4
0.829493,0.920807,0.874715,0.936269,0.959046,0.860191,0.749503,1.083557,1.364184,1.221321,1.246783,1.244446,1.171319,1.051351,0.828177,0.622839,0.553395,0.481003,0.370286,0.302177,0.245527,0.197086,0.163168,?,?,?,?,?,?,4
0.817669,0.790207,0.755552,0.828496,0.884186,0.947652,0.942501,0.930471,0.904793,0.846237,0.708476,0.588546,0.459944,0.426955,0.389667,0.341147,0.385247,0.388427,0.315397,?,?,?,?,?,?,?,?,?,?,4
1.174881,1.211482,1.139367,1.297954,1.295945,1.279402,1.237675,1.189073,1.106647,0.934463,0.890393,0.799598,0.70849,0.615303,0.542924,0.475703,0.450488,?,?,?,?,?,?,?,?,?,?,?,?,4
1.067787,1.006168,0.994013,0.954183,0.829759,0.680633,0.633252,0.651333,0.646969,0.5842,0.513726,0.440193,0.33346,0.238698,0.175187,0.126925,0.120896,0.147194,?,?,?,?,?,?,?,?,?,?,?,4
0.743394,0.795709,0.857321,0.89788,0.847827,0.808952,0.782686,0.697954,0.581131,0.515013,0.391525,0.3674,0.326707,0.284618,0.293116,0.285004,0.254755,0.2723,0.202333,?,?,?,?,?,?,?,?,?,?,4
1.327838,1.330871,1.297679,1.251519,1.099318,1.00973,0.807895,0.652352,0.522921,0.384023,0.292653,0.182106,0.048603,-0.0388,-0.058504,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4
1.098436,1.11777,1.177488,1.222346,1.279431,1.282359,1.220623,1.146283,1.079729,0.983517,0.902824,0.920623,0.975028,0.777416,0.681776,0.791421,0.768676,0.736434,0.831372,0.758778,0.790989,0.792767,?,?,?,?,?,?,?,4
0.435945,0.359379,0.313025,0.345921,0.284422,0.275702,0.286868,0.260429,0.169258,0.169453,0.171125,0.13329,0.109062,0.074276,0.034133,-0.000038,-0.0146,-0.004054,?,?,?,?,?,?,?,?,?,?,?,4
0.692819,0.659821,0.588679,0.588333,0.627348,0.559909,0.413144,0.288518,0.124989,-0.031103,-0.106619,-0.198003,-0.181746,-0.126574,-0.217004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4
0.537922,0.500515,0.472552,0.464428,0.412319,0.42519,0.402519,0.381979,0.32309,0.253603,0.209179,0.162261,0.104178,0.048495,0.010341,0.006055,-0.011587,?,?,?,?,?,?,?,?,?,?,?,?,4
0.714627,0.710543,0.689175,0.637202,0.563329,0.48316,0.462844,0.456747,0.427421,0.375143,0.325729,0.337561,0.31399,0.241925,0.209916,0.154645,0.093215,0.021885,0.043734,0.039664,0.019,0.015918,0.011564,-0.021468,-0.049102,?,?,?,?,4
0.401209,0.391543,0.435057,0.481464,0.486009,0.511099,0.471792,0.481355,0.461477,0.440537,0.356106,0.326197,0.289465,0.182088,0.122706,0.068329,0.016018,-0.014412,-0.032581,-0.080992,-0.190539,?,?,?,?,?,?,?,?,4
0.563627,0.530344,0.545917,0.513214,0.474467,0.550167,0.55686,0.497502,0.477737,0.436426,0.442105,0.331393,0.279873,0.198322,0.123521,0.101725,0.074044,0.056373,0.040367,?,?,?,?,?,?,?,?,?,?,4
