@relation speaker_channel_3

@attribute channel_3_0 numeric
@attribute channel_3_1 numeric
@attribute channel_3_2 numeric
@attribute channel_3_3 numeric
@attribute channel_3_4 numeric
@attribute channel_3_5 numeric
@attribute channel_3_6 numeric
@attribute channel_3_7 numeric
@attribute channel_3_8 numeric
@attribute channel_3_9 numeric
@attribute channel_3_10 numeric
@attribute channel_3_11 numeric
@attribute channel_3_12 numeric
@attribute channel_3_13 numeric
@attribute channel_3_14 numeric
@attribute channel_3_15 numeric
@attribute channel_3_16 numeric
@attribute channel_3_17 numeric
@attribute channel_3_18 numeric
@attribute channel_3_19 numeric
@attribute channel_3_20 numeric
@attribute channel_3_21 numeric
@attribute channel_3_22 numeric
@attribute channel_3_23 numeric
@attribute channel_3_24 numeric
@attribute channel_3_25 numeric
@attribute channel_3_26 numeric
@attribute channel_3_27 numeric
@attribute channel_3_28 numeric
@attribute class {1,2,3,4,5,6,7,8,9}

@data
-0.381542,-0.278089,-0.126913,-0.122981,-0.123665,-0.141316,-0.011026,0.117765,0.11927,0.175635,0.256821,0.249172,0.186581,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.373026,-0.223142,-0.216534,-0.266621,-0.216454,0.029142,0.000425,0.070191,0.166877,0.152062,0.161535,0.120184,-0.038945,0.022668,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.492321,-0.614147,-0.581874,-0.494232,-0.526729,-0.477955,-0.344381,-0.350802,-0.355502,-0.279515,-0.217471,-0.141279,-0.065858,-0.027432,0.012003,-0.028475,0.015263,0.011526,?,?,?,?,?,?,?,?,?,?,?,2
-0.603207,-0.580779,-0.554331,-0.531226,-0.486531,-0.441137,-0.525847,-0.536046,-0.469675,-0.409344,-0.245065,-0.071666,-0.031607,0.007896,-0.019314,0.008156,0.047281,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.71207,-0.666865,-0.643926,-0.644235,-0.638961,-0.628149,-0.61265,-0.561105,-0.516429,-0.468564,-0.408498,-0.371845,-0.330103,-0.281122,-0.206958,-0.157602,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.714785,-0.720223,-0.746788,-0.742652,-0.684045,-0.632011,-0.574705,-0.487891,-0.433203,-0.392988,-0.373804,-0.332966,-0.28368,-0.254042,-0.189069,-0.157515,-0.098942,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.816777,-0.764848,-0.762551,-0.732669,-0.723659,-0.665765,-0.601795,-0.578696,-0.590623,-0.570311,-0.507753,-0.444195,-0.362331,-0.301494,-0.229134,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.784197,-0.747552,-0.714681,-0.682852,-0.631083,-0.599387,-0.573771,-0.544673,-0.518472,-0.458711,-0.391023,-0.321063,-0.259481,-0.215814,-0.189696,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.914499,-0.884934,-0.803949,-0.730421,-0.662135,-0.610972,-0.575832,-0.510004,-0.443793,-0.377539,-0.296641,-0.231356,-0.154455,-0.094866,-0.070161,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.797435,-0.777316,-0.7397,-0.726651,-0.667789,-0.629238,-0.600089,-0.55239,-0.527205,-0.495942,-0.450622,-0.365174,-0.279614,-0.222058,-0.202307,-0.167233,-0.150521,-0.138051,?,?,?,?,?,?,?,?,?,?,?,2
-0.703243,-0.705633,-0.608074,-0.544723,-0.537056,-0.580662,-0.568171,-0.488635,-0.448071,-0.380829,-0.304529,-0.299045,-0.280924,-0.209748,-0.163844,-0.144076,-0.083748,-0.062688,?,?,?,?,?,?,?,?,?,?,?,2
-0.82965,-0.787572,-0.786536,-0.735531,-0.698268,-0.642143,-0.622001,-0.552464,-0.491615,-0.452391,-0.406683,-0.366122,-0.343392,-0.293585,-0.181445,-0.111239,-0.100702,-0.08204,-0.044836,-0.025622,-0.011509,?,?,?,?,?,?,?,?,2
-0.86601,-0.845138,-0.819149,-0.791855,-0.75937,-0.716109,-0.658442,-0.590668,-0.535892,-0.492768,-0.444336,-0.366214,-0.284017,-0.23392,-0.213317,-0.175897,-0.119922,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.749629,-0.722106,-0.663489,-0.601556,-0.547389,-0.532169,-0.487639,-0.395904,-0.291251,-0.196777,-0.16534,-0.136945,-0.113449,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.707238,-0.717639,-0.737167,-0.699555,-0.647945,-0.591296,-0.56763,-0.540044,-0.512789,-0.466236,-0.368443,-0.285538,-0.215202,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.945728,-0.915213,-0.89907,-0.861209,-0.854458,-0.827186,-0.79801,-0.761119,-0.698168,-0.618321,-0.504594,-0.439398,-0.36215,-0.271685,-0.187295,-0.155046,-0.094463,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.479707,-0.43399,-0.438533,-0.431781,-0.381442,-0.301415,-0.202879,-0.136055,-0.088031,-0.088667,-0.05804,-0.010167,-0.007572,-0.034191,-0.048617,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.870392,-0.820612,-0.765183,-0.740587,-0.707496,-0.648293,-0.585741,-0.532609,-0.496927,-0.414866,-0.306417,-0.257855,-0.221211,-0.176663,-0.135896,-0.098337,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.852439,-0.776314,-0.72996,-0.700938,-0.655359,-0.607537,-0.561659,-0.501919,-0.409342,-0.339614,-0.300241,-0.242593,-0.212494,-0.166157,-0.135177,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.639129,-0.599134,-0.574207,-0.474933,-0.338329,-0.30998,-0.252626,-0.229672,-0.187969,-0.138708,-0.106469,-0.095176,-0.072632,-0.037109,-0.020026,-0.021303,-0.017249,0.004411,?,?,?,?,?,?,?,?,?,?,?,2
-0.585619,-0.522565,-0.502361,-0.416867,-0.350523,-0.319118,-0.246046,-0.145258,-0.073359,-0.029864,-0.009055,0.031398,0.084071,0.099364,0.115243,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.726161,-0.715625,-0.675312,-0.577551,-0.477145,-0.391794,-0.271499,-0.070304,-0.085882,-0.066037,-0.057478,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.887927,-0.852572,-0.809445,-0.789268,-0.761325,-0.694603,-0.566164,-0.478611,-0.406874,-0.30399,-0.212592,-0.134411,-0.060938,-0.037621,0.034796,0.12405,0.134414,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.717065,-0.679201,-0.646129,-0.601816,-0.550917,-0.493788,-0.446165,-0.406508,-0.344331,-0.276503,-0.234909,-0.133935,-0.040944,-0.033433,-0.027495,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.828833,-0.792327,-0.73143,-0.669173,-0.6184,-0.55463,-0.455975,-0.374783,-0.290926,-0.183086,-0.101716,-0.033835,-0.027597,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.741395,-0.716973,-0.685775,-0.635876,-0.610031,-0.531402,-0.459931,-0.39916,-0.311545,-0.223531,-0.164138,-0.125937,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.775933,-0.7254,-0.706658,-0.668151,-0.608826,-0.573168,-0.504095,-0.401063,-0.29498,-0.262212,-0.233046,-0.164788,-0.150804,-0.138149,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.71443,-0.681385,-0.632876,-0.587897,-0.571113,-0.50051,-0.424312,-0.395018,-0.299887,-0.291721,-0.28412,-0.232118,-0.142722,-0.094825,-0.060232,-0.063739,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.752775,-0.723579,-0.67906,-0.660846,-0.621338,-0.589891,-0.507046,-0.445512,-0.371004,-0.314069,-0.25373,-0.200337,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.568013,-0.530611,-0.499953,-0.449163,-0.421968,-0.328609,-0.273134,-0.246172,-0.230877,-0.201041,-0.181587,-0.160569,-0.139278,-0.122129,-0.096695,-0.106163,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.754549,-0.703986,-0.662805,-0.61491,-0.548723,-0.481614,-0.398902,-0.33678,-0.262972,-0.198029,-0.090511,-0.016955,0.039331,0.045877,0.089218,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.760153,-0.72225,-0.661212,-0.613278,-0.553184,-0.457056,-0.395041,-0.345651,-0.29987,-0.238101,-0.122386,-0.079354,-0.066076,-0.049209,-0.040307,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.939896,-0.785447,-0.757174,-0.776239,-0.774393,-0.759966,-0.593321,-0.609983,-0.652802,-0.622488,-0.58497,-0.513121,-0.401122,-0.312356,-0.205435,-0.142376,-0.04066,0.053073,0.104379,0.123428,0.125256,?,?,?,?,?,?,?,?,3
-0.739495,-0.744758,-0.697788,-0.630893,-0.594623,-0.539398,-0.444137,-0.358593,-0.364683,-0.365337,-0.306754,-0.239977,-0.219395,-0.184484,-0.074715,0.070031,0.122277,0.092916,0.119901,?,?,?,?,?,?,?,?,?,?,3
-0.763199,-0.795118,-0.759065,-0.690503,-0.641608,-0.578351,-0.479397,-0.339451,-0.225954,-0.128696,-0.069946,-0.012434,0.020038,0.042966,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.58511,-0.540786,-0.524517,-0.467854,-0.430705,-0.389556,-0.266392,-0.162294,-0.023586,-0.019541,0.082721,0.189635,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.739906,-0.57823,-0.467707,-0.621612,-0.59155,-0.520728,-0.510591,-0.470132,-0.418709,-0.347633,-0.300749,-0.226704,-0.131367,-0.046627,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.874813,-0.845838,-0.721581,-0.761359,-0.780146,-0.705342,-0.633009,-0.56908,-0.4879,-0.404551,-0.365182,-0.285497,-0.19744,-0.113279,-0.050644,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.824301,-0.77067,-0.729557,-0.695682,-0.619262,-0.519692,-0.4391,-0.358948,-0.268071,-0.12935,-0.031471,0.008827,0.065918,0.081733,0.122002,0.162518,0.206131,0.225614,0.240268,0.269292,?,?,?,?,?,?,?,?,?,3
-0.86697,-0.877867,-0.857295,-0.817861,-0.782771,-0.726727,-0.668375,-0.528892,-0.439999,-0.339458,-0.194256,-0.112914,-0.056709,-0.033519,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.570488,-0.515083,-0.439828,-0.358531,-0.310749,-0.269058,-0.173613,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.947243,-0.856612,-0.807474,-0.752418,-0.647047,-0.642299,-0.513985,-0.429461,-0.383166,-0.277699,-0.175759,-0.097653,-0.096104,-0.113134,-0.031616,0.02532,0.086026,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.568323,-0.511968,-0.429873,-0.318831,-0.242622,-0.150468,-0.118437,-0.037671,0.134393,0.278983,0.328249,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.621903,-0.726706,-0.725325,-0.733516,-0.709596,-0.662749,-0.621844,-0.592558,-0.45597,-0.258093,-0.111262,-0.04272,0.006701,0.06659,0.115185,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.761062,-0.762198,-0.735216,-0.646614,-0.517796,-0.379877,-0.222867,-0.11492,-0.11853,-0.047581,0.088355,0.156874,0.207629,0.294887,0.36099,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.600383,-0.452151,-0.340154,-0.200237,-0.021787,0.166705,0.289829,0.347589,0.411004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.790634,-0.776763,-0.693047,-0.607244,-0.526196,-0.417074,-0.271,-0.131678,-0.047339,-0.000106,0.032338,0.102248,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.886635,-0.863992,-0.812835,-0.703009,-0.608045,-0.533066,-0.420037,-0.250678,-0.116283,-0.041385,-0.010989,0.032061,0.059081,0.108649,0.182558,0.222788,0.260682,0.296571,?,?,?,?,?,?,?,?,?,?,?,3
-0.689421,-0.736267,-0.80199,-0.8247,-0.80751,-0.738471,-0.56274,-0.41884,-0.31318,-0.184385,-0.056668,0.096532,0.109806,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.460833,-0.476398,-0.47527,-0.4956,-0.492759,-0.414059,-0.338443,-0.279087,-0.126843,-0.023695,0.090486,0.187305,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.650246,-0.59252,-0.581311,-0.571176,-0.591956,-0.606687,-0.540583,-0.342836,-0.170115,-0.107673,-0.022362,0.082288,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.418729,-0.661998,-0.711562,-0.719492,-0.691796,-0.654633,-0.6053,-0.596023,-0.440224,-0.257891,-0.221154,-0.233485,-0.155857,-0.096026,-0.082676,-0.114239,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.641194,-0.631726,-0.598744,-0.545603,-0.528957,-0.433097,-0.292875,-0.162941,-0.034439,0.062149,0.217604,0.234351,0.262565,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.954979,-0.925284,-0.883641,-0.763678,-0.639911,-0.57001,-0.52274,-0.392538,-0.211646,0.056388,0.138024,0.183633,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.901567,-0.915217,-0.900796,-0.855208,-0.77746,-0.777134,-0.723359,-0.606204,-0.540561,-0.4604,-0.369133,-0.174278,-0.012405,0.026246,0.061067,0.070758,0.108848,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.845342,-0.851942,-0.830625,-0.8148,-0.81889,-0.795638,-0.737112,-0.673347,-0.538718,-0.421945,-0.328318,-0.2488,-0.136084,0.022754,0.128446,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.592338,-0.530423,-0.615576,-0.705876,-0.612611,-0.457517,-0.317875,-0.175865,-0.014864,0.104234,0.131581,0.228652,0.251307,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.725725,-0.730358,-0.724752,-0.718015,-0.714905,-0.693762,-0.666424,-0.58169,-0.417868,-0.250098,-0.203436,-0.117617,-0.100783,-0.052528,0.015734,0.05342,0.058819,0.057453,0.119546,?,?,?,?,?,?,?,?,?,?,3
-0.769126,-0.72586,-0.6858,-0.516694,-0.440829,-0.349721,-0.26802,-0.108351,0.022091,0.172748,0.25564,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.892269,-0.89178,-0.916489,-0.857419,-0.737015,-0.681155,-0.593406,-0.460531,-0.337628,-0.249152,-0.14128,-0.07715,-0.020924,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.756008,-0.709732,-0.65082,-0.598873,-0.512984,-0.411548,-0.281107,-0.168158,-0.066279,0.010729,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.46636,-0.411991,-0.382846,-0.367069,-0.288039,-0.177259,-0.09469,-0.084584,-0.003527,0.075368,0.117685,0.144816,0.149302,0.158513,0.220382,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.628095,-0.665439,-0.586273,-0.541819,-0.528436,-0.536712,-0.449172,-0.504847,-0.552297,-0.518625,-0.463812,-0.403782,-0.350081,-0.322317,-0.31391,-0.29915,-0.258473,-0.195799,-0.167419,-0.161152,-0.151124,?,?,?,?,?,?,?,?,4
-0.606231,-0.652773,-0.568487,-0.592438,-0.587331,-0.586864,-0.583111,-0.552019,-0.501616,-0.482797,-0.419635,-0.328361,-0.3015,-0.293173,-0.251743,-0.208299,-0.180155,-0.174049,?,?,?,?,?,?,?,?,?,?,?,4
-0.781485,-0.797516,-0.762124,-0.709991,-0.671616,-0.664942,-0.627033,-0.598211,-0.552002,-0.505065,-0.467022,-0.420162,-0.362164,-0.297043,-0.217718,-0.200547,-0.153775,-0.118488,-0.123464,-0.149603,-0.159617,-0.133894,-0.115322,?,?,?,?,?,?,4
-0.905631,-0.873787,-0.828631,-0.789605,-0.752283,-0.670546,-0.591025,-0.538507,-0.483932,-0.398794,-0.330571,-0.271797,-0.274259,-0.350702,-0.306491,-0.231803,-0.17019,-0.143969,-0.16478,-0.173121,-0.164639,-0.119943,-0.090705,?,?,?,?,?,?,4
-0.75139,-0.766707,-0.762611,-0.753265,-0.781398,-0.757023,-0.739974,-0.684799,-0.584933,-0.512387,-0.447924,-0.387975,-0.351414,-0.321632,-0.310409,-0.295607,-0.27769,-0.213715,-0.169963,-0.153059,-0.124034,?,?,?,?,?,?,?,?,4
-0.645892,-0.667793,-0.685728,-0.670871,-0.643897,-0.589773,-0.508626,-0.449005,-0.418386,-0.38517,-0.333541,-0.274654,-0.245094,-0.196435,-0.156565,-0.140953,-0.118262,-0.092271,-0.050809,-0.028519,-0.028099,?,?,?,?,?,?,?,?,4
-0.849228,-0.870546,-0.831436,-0.742339,-0.649289,-0.581697,-0.519409,-0.472305,-0.43246,-0.415121,-0.392703,-0.36564,-0.336781,-0.302881,-0.24718,-0.212684,-0.18183,-0.146869,-0.122223,-0.109072,-0.089836,-0.066096,-0.036744,?,?,?,?,?,?,4
-0.612561,-0.650738,-0.70283,-0.760032,-0.765705,-0.756812,-0.708251,-0.645572,-0.559782,-0.501048,-0.44696,-0.400249,-0.326726,-0.239613,-0.175559,-0.124935,-0.08611,-0.055537,-0.028306,-0.004304,0.011939,?,?,?,?,?,?,?,?,4
-0.771004,-0.757636,-0.76686,-0.767781,-0.80549,-0.7955,-0.771181,-0.734528,-0.700289,-0.663782,-0.620663,-0.56085,-0.490098,-0.432511,-0.428333,-0.379237,-0.327501,-0.294981,-0.269816,-0.246347,-0.233425,-0.231916,-0.198376,-0.142249,?,?,?,?,?,4
-0.723836,-0.703302,-0.70759,-0.715629,-0.730839,-0.733084,-0.689012,-0.615027,-0.533964,-0.45169,-0.347957,-0.280645,-0.224289,-0.171757,-0.149878,-0.122701,-0.077362,-0.063799,-0.059061,?,?,?,?,?,?,?,?,?,?,4
-0.682311,-0.694179,-0.720906,-0.703933,-0.663642,-0.618852,-0.579271,-0.541266,-0.516633,-0.50491,-0.483305,-0.437902,-0.371228,-0.278275,-0.235532,-0.220567,-0.209277,-0.200515,-0.198334,-0.178197,-0.170682,-0.166425,-0.158564,?,?,?,?,?,?,4
-0.871601,-0.857189,-0.86174,-0.858827,-0.839666,-0.795949,-0.75025,-0.723554,-0.686843,-0.635183,-0.539208,-0.427876,-0.360432,-0.329329,-0.295293,-0.246244,-0.223057,-0.211671,-0.209784,-0.199892,-0.194568,-0.180303,-0.183443,?,?,?,?,?,?,4
-0.863302,-0.860797,-0.844592,-0.846538,-0.826449,-0.76387,-0.679986,-0.592615,-0.515304,-0.471961,-0.421979,-0.373081,-0.339119,-0.291277,-0.236518,-0.179421,-0.127156,?,?,?,?,?,?,?,?,?,?,?,?,4
-0.728181,-0.664304,-0.640623,-0.681458,-0.683288,-0.624314,-0.586716,-0.599107,-0.59106,-0.522455,-0.522922,-0.50092,-0.403499,-0.37399,-0.339477,-0.283939,-0.236008,-0.209423,-0.16548,-0.127471,-0.116431,-0.164143,-0.158402,?,?,?,?,?,?,4
-0.833488,-0.828752,-0.791969,-0.769337,-0.749936,-0.669868,-0.599712,-0.551591,-0.50634,-0.426721,-0.316689,-0.229265,-0.144134,-0.114721,-0.094617,-0.081199,-0.083646,-0.038593,-0.00926,?,?,?,?,?,?,?,?,?,?,4
