@relation speaker_channel_10

@attribute channel_10_0 numeric
@attribute channel_10_1 numeric
@attribute channel_10_2 numeric
@attribute channel_10_3 numeric
@attribute channel_10_4 numeric
@attribute channel_10_5 numeric
@attribute channel_10_6 numeric
@attribute channel_10_7 numeric
@attribute channel_10_8 numeric
@attribute channel_10_9 numeric
@attribute channel_10_10 numeric
@attribute channel_10_11 numeric
@attribute channel_10_12 numeric
@attribute channel_10_13 numeric
@attribute channel_10_14 numeric
@attribute channel_10_15 numeric
@attribute channel_10_16 numeric
@attribute channel_10_17 numeric
@attribute channel_10_18 numeric
@attribute channel_10_19 numeric
@attribute channel_10_20 numeric
@attribute channel_10_21 numeric
@attribute channel_10_22 numeric
@attribute channel_10_23 numeric
@attribute channel_10_24 numeric
@attribute channel_10_25 numeric
@attribute channel_10_26 numeric
@attribute channel_10_27 numeric
@attribute channel_10_28 numeric
@attribute class {1,2,3,4,5,6,7,8,9}

@data
0.034705,0.031634,0.02314,-0.067215,-0.080772,-0.073166,-0.026863,0.029323,0.021562,-0.035986,-0.037091,-0.047591,0.003575,0.054453,0.019712,-0.01897,0.017625,-0.015355,-0.097614,-0.073466,-0.07091,-0.049912,-0.06621,?,?,?,?,?,?,1
-0.004827,-0.016408,-0.073445,-0.051511,-0.087859,-0.111269,-0.044317,-0.016312,0.026298,0.036358,0.044375,0.045088,0.032935,0.01996,0.054131,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.068359,0.052687,0.098103,0.077733,-0.019951,-0.123595,-0.103201,-0.100893,-0.104726,-0.056542,-0.007582,0.076081,0.093485,0.0665,0.055871,0.081507,0.11619,?,?,?,?,?,?,?,?,?,?,?,?,1
0.127103,0.12716,0.125279,0.080274,0.054446,-0.004666,0.008626,0.025656,0.06439,0.093615,0.07218,0.057901,0.059976,0.107939,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.094095,-0.126867,-0.142268,-0.23664,-0.345757,-0.35541,-0.348979,-0.226879,-0.161362,-0.146034,-0.166112,-0.164439,-0.095005,-0.073679,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.098868,0.01518,-0.01316,0.047822,-0.021589,-0.077252,-0.139707,-0.177242,-0.217049,-0.160303,-0.047551,0.031929,0.043742,0.056923,0.055851,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.113393,0.08051,0.012239,-0.049455,-0.103421,-0.187941,-0.156405,-0.061778,0.007783,0.03768,0.019726,0.004896,-0.007571,0.108221,0.133912,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.153268,-0.187969,-0.222141,-0.154424,-0.146277,-0.268329,-0.311725,-0.202611,-0.09613,-0.070859,-0.095504,-0.106673,-0.031813,-0.006784,-0.08904,-0.072906,-0.069364,-0.075958,-0.079405,-0.09246,-0.119568,?,?,?,?,?,?,?,?,1
0.148221,0.071057,0.037612,0.014087,-0.029996,-0.088258,-0.203661,-0.109811,-0.05861,-0.03314,0.024452,0.071793,0.039837,0.066262,0.083743,0.098603,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.076799,0.012397,-0.012897,-0.107596,-0.098344,-0.155159,-0.249153,-0.102435,-0.068108,0.006639,0.128608,0.083276,0.072058,0.080329,0.02236,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.093334,-0.088216,-0.08189,-0.068742,-0.052398,0.041946,0.08786,0.124115,0.069475,0.078771,0.107468,0.065643,0.050857,0.085078,0.114454,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.083509,-0.090376,-0.142561,-0.149652,-0.19177,-0.228055,-0.233767,-0.253165,-0.180215,-0.03436,0.018541,0.033788,0.015132,0.029274,0.045713,0.025272,-0.032208,-0.035943,-0.028387,?,?,?,?,?,?,?,?,?,?,1
0.048273,0.063763,0.041852,-0.003228,-0.059079,-0.092348,-0.122431,-0.091852,-0.129599,-0.190813,-0.200763,-0.174276,-0.122177,-0.088544,-0.038743,-0.001696,0.004233,0.019106,0.024194,-0.001042,-0.026383,-0.04027,?,?,?,?,?,?,?,1
-0.098098,-0.127575,-0.118097,-0.2004,-0.216415,-0.254281,-0.216012,-0.252227,-0.245443,-0.229979,-0.17696,-0.152599,-0.10774,-0.051453,-0.019564,0.005098,-0.011869,0.032937,0.080544,0.075011,?,?,?,?,?,?,?,?,?,1
0.13477,0.119863,0.107773,0.075688,0.023484,-0.031934,-0.056627,-0.032307,0.07408,0.051019,0.102153,0.101616,0.039406,-0.006659,-0.023187,0.054676,0.123634,?,?,?,?,?,?,?,?,?,?,?,?,1
0.003957,0.02456,0.013988,-0.046026,-0.103786,-0.25219,-0.312595,-0.294349,-0.253586,-0.167142,-0.109914,-0.103251,-0.072552,-0.031777,-0.065342,-0.109215,-0.100695,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.208273,-0.206452,-0.233829,-0.210262,-0.169006,-0.140776,-0.108924,-0.05659,-0.017659,0.004913,-0.017819,0.034718,0.018694,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.022492,-0.012836,-0.022821,-0.086694,-0.012698,0.077202,0.060922,0.073125,0.086733,0.084813,0.070613,0.076712,0.133156,0.165085,0.156582,0.143513,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.046208,-0.044924,-0.144789,-0.284025,-0.253679,-0.078728,-0.062826,-0.021845,0.054875,0.032399,-0.000686,-0.001335,-0.025199,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.229465,-0.149259,-0.105009,-0.049414,-0.057363,-0.05685,-0.030121,0.003126,0.022495,0.10134,0.142017,0.113578,0.093726,0.118564,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.26155,-0.310957,-0.348079,-0.278757,-0.315768,-0.311149,-0.278199,-0.213523,-0.126947,-0.07501,-0.03516,-0.012422,0.009045,0.016281,0.016835,0.039671,0.030312,0.014119,?,?,?,?,?,?,?,?,?,?,?,2
-0.210243,-0.220906,-0.168039,-0.122979,-0.13114,-0.09971,-0.071543,-0.047546,-0.044878,-0.020252,0.006392,0.010567,0.047311,0.057712,0.037847,0.075574,0.066291,?,?,?,?,?,?,?,?,?,?,?,?,2
0.02207,-0.009907,-0.038837,-0.102096,-0.090602,-0.083045,-0.065459,-0.036747,-0.017886,-0.006238,0.031938,0.063148,0.10206,0.101913,0.086663,0.065458,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.029613,-0.012941,-0.075776,-0.132095,-0.149266,-0.165807,-0.172508,-0.148188,-0.10069,-0.065247,-0.017093,0.009438,0.015528,0.010017,0.001435,-0.00305,-0.021544,?,?,?,?,?,?,?,?,?,?,?,?,2
0.018403,-0.024929,-0.038801,-0.070402,-0.096912,-0.059856,-0.003555,0.024247,0.028645,0.063575,0.090269,0.105099,0.082169,0.054674,0.031025,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.007491,-0.03562,-0.068183,-0.101444,-0.109363,-0.085561,-0.06117,-0.042592,-0.007826,0.037289,0.066129,0.046501,0.027618,0.015223,0.000017,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.054949,0.038885,0.026356,0.002665,-0.024126,-0.016516,-0.019193,-0.014192,0.002324,0.013502,0.023105,0.019175,-0.006174,-0.021872,-0.027151,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.028331,-0.052686,-0.044727,-0.033413,-0.029089,-0.007174,0.004264,0.014534,0.04237,0.06352,0.074509,0.065539,0.057885,0.042463,0.027757,0.016983,0.004874,-0.0081,?,?,?,?,?,?,?,?,?,?,?,2
-0.082416,-0.070516,-0.07045,-0.024413,-0.028426,0.004221,0.033619,0.035075,0.064422,0.080355,0.098011,0.11374,0.117234,0.108164,0.114787,0.108507,0.078431,0.05074,?,?,?,?,?,?,?,?,?,?,?,2
0.050166,0.041004,0.016155,-0.010365,-0.012132,-0.028124,-0.033961,-0.029366,-0.024496,-0.026072,-0.021603,-0.010581,0.017685,0.034466,0.019852,-0.013474,-0.031661,-0.043831,-0.049767,-0.053547,-0.062916,?,?,?,?,?,?,?,?,2
0.052477,0.079321,0.08413,0.086969,0.082491,0.103989,0.114481,0.131261,0.159326,0.172149,0.138641,0.114201,0.096607,0.068494,0.053988,0.02159,-0.014282,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.015717,-0.006699,0.006125,0.048375,0.117281,0.161503,0.159958,0.162127,0.126084,0.07288,0.036168,-0.00716,-0.036881,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.001109,-0.0324,-0.057859,-0.053246,-0.047675,-0.033527,-0.000565,0.034228,0.061326,0.087215,0.08461,0.035009,-0.009386,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.125201,0.104119,0.099203,0.093374,0.08714,0.079769,0.067685,0.056153,0.069932,0.083308,0.107443,0.12306,0.11885,0.113991,0.10109,0.075024,0.030279,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.190114,-0.119867,-0.053775,-0.007773,0.004683,-0.013698,-0.026101,-0.029633,-0.052036,-0.063625,-0.075787,-0.088302,-0.085092,-0.072485,-0.068239,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.081037,0.0371,-0.00045,-0.039909,-0.071318,-0.066358,-0.01422,0.011266,0.024196,0.022577,0.006541,0.014656,0.019027,0.005294,-0.020343,-0.035464,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.070829,0.055975,0.053192,0.04023,0.05278,0.074566,0.096229,0.108262,0.102661,0.100451,0.096982,0.075021,0.045675,-0.001784,-0.039923,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.037058,0.02002,0.018602,0.01135,-0.006473,-0.003369,-0.012246,0.00972,0.000895,-0.028939,-0.048052,-0.053503,-0.079753,-0.103293,-0.1184,-0.127532,-0.145445,-0.167042,?,?,?,?,?,?,?,?,?,?,?,2
-0.022642,0.012016,0.023973,0.074365,0.127472,0.138966,0.113952,0.057598,-0.007287,-0.067533,-0.104303,-0.130496,-0.16365,-0.189676,-0.201651,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.011632,-0.015816,0.005441,0.046586,0.037813,0.023999,0.038468,-0.009844,0.006164,-0.011569,-0.047315,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.022077,-0.019907,-0.042095,-0.059623,-0.037847,-0.000321,0.013647,0.024074,0.072176,0.092687,0.078534,0.030287,-0.010211,-0.018701,-0.048882,-0.076942,-0.109206,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.067059,-0.102218,-0.135708,-0.145926,-0.166167,-0.137159,-0.11279,-0.094566,-0.05313,0.014311,0.039745,-0.000999,-0.061694,-0.068054,-0.077389,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.006881,-0.000522,-0.011285,-0.054961,-0.041001,0.003126,0.03034,0.035585,0.051894,0.049849,0.019878,-0.027078,-0.046958,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.038208,-0.03445,-0.030474,-0.00913,-0.017878,-0.038603,-0.030556,0.006029,0.059189,0.095383,0.084835,0.059517,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.105002,-0.105853,-0.108321,-0.119674,-0.136438,-0.131309,-0.098696,-0.066106,-0.018957,0.015713,0.019703,0.008887,-0.001039,-0.020886,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.085915,-0.091655,-0.042257,0.010488,0.028035,0.031608,0.051548,0.076925,0.076256,0.096518,0.097522,0.073143,0.041677,0.013622,-0.020558,-0.040169,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.110341,-0.100496,-0.088456,-0.051859,-0.023446,0.02283,0.049135,0.059894,0.069003,0.069531,0.06369,0.052887,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.187385,-0.20565,-0.197451,-0.196639,-0.115498,-0.051872,-0.009713,0.046041,0.072924,0.09375,0.089043,0.062747,0.051997,0.034417,0.016981,0.003147,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.029591,-0.050268,-0.093842,-0.138703,-0.165987,-0.161862,-0.154561,-0.142398,-0.128532,-0.12627,-0.150834,-0.131577,-0.116752,-0.105205,-0.111819,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
-0.151074,-0.191587,-0.213939,-0.227555,-0.232809,-0.210303,-0.13219,-0.116509,-0.099213,-0.094731,-0.108566,-0.107956,-0.08798,-0.074038,-0.058807,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.03868,0.048295,0.038174,0.023541,0.014752,0.010401,0.020379,0.058283,0.0593,0.055591,0.040203,0.060712,0.070654,0.071995,0.067597,0.066735,0.069404,0.044828,0.034486,0.020287,-0.013369,?,?,?,?,?,?,?,?,3
-0.133725,-0.152692,-0.151317,-0.115104,-0.071769,-0.044993,-0.009433,0.03646,0.089762,0.102541,0.088273,0.086023,0.082967,0.068566,0.069516,0.039737,-0.008043,-0.059783,-0.07327,?,?,?,?,?,?,?,?,?,?,3
-0.079388,-0.089105,-0.109343,-0.101156,-0.08074,-0.116579,-0.124367,-0.090018,-0.057991,-0.030458,-0.011365,-0.000242,-0.002812,-0.006703,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.069319,-0.090821,-0.109405,-0.087512,-0.061571,-0.057923,-0.005686,0.041404,0.09377,0.094747,0.080668,0.064053,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.035737,-0.046514,-0.138855,-0.209474,-0.202709,-0.169187,-0.121684,-0.106347,-0.090996,-0.056601,-0.02153,0.005481,-0.00283,-0.008686,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.009038,-0.001967,-0.026378,-0.02813,-0.014442,-0.005597,-0.015623,-0.024867,-0.047152,-0.016874,0.052839,0.125064,0.111997,0.070273,0.019793,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.155727,-0.171531,-0.17899,-0.189478,-0.191583,-0.150753,-0.08973,-0.042218,-0.036359,-0.035352,-0.016486,0.015868,0.04098,-0.00643,-0.026375,-0.039271,-0.045406,-0.063534,-0.091877,-0.120426,?,?,?,?,?,?,?,?,?,3
-0.168166,-0.202335,-0.221238,-0.228972,-0.228025,-0.214944,-0.135891,-0.078639,-0.085148,-0.095104,-0.091927,-0.092865,-0.083221,-0.076584,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.015013,0.013071,0.022246,0.036996,0.035749,0.07003,0.106538,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.162333,-0.154329,-0.173751,-0.216288,-0.221444,-0.178589,-0.151702,-0.155062,-0.108116,-0.075403,-0.107938,-0.094704,-0.089177,-0.124951,-0.147993,-0.162933,-0.132992,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.236937,-0.232983,-0.242691,-0.235683,-0.20466,-0.137609,-0.080276,-0.054804,-0.057697,-0.067914,-0.099801,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.166038,-0.124677,-0.134179,-0.157403,-0.167396,-0.139766,-0.072663,-0.031566,-0.030109,-0.032523,-0.005326,0.003197,-0.013785,-0.07924,-0.143445,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.234715,-0.157435,-0.137665,-0.078027,-0.063533,-0.097144,-0.110639,-0.1163,-0.156119,-0.150635,-0.150514,-0.151809,-0.177998,-0.189805,-0.196236,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.102734,-0.033259,-0.020026,0.01785,0.048436,0.049241,0.041212,0.00089,-0.042396,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.085567,-0.061883,-0.030955,-0.003036,-0.01238,-0.043855,-0.028548,-0.006405,-0.025532,-0.074431,-0.11246,-0.121192,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.092644,-0.10468,-0.098874,-0.09026,-0.073995,-0.019047,0.063364,0.057884,0.02351,-0.008947,-0.048417,-0.083818,-0.133159,-0.177574,-0.196814,-0.213154,-0.22112,-0.234272,?,?,?,?,?,?,?,?,?,?,?,3
-0.059737,-0.096017,-0.138819,-0.164866,-0.165457,-0.090819,-0.095311,-0.112863,-0.017456,0.024225,0.015759,-0.020074,-0.031547,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.13997,0.134305,0.113697,0.097436,0.109425,0.101454,0.121748,0.123445,0.121346,0.064688,0.035191,0.004981,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.178448,-0.187956,-0.166722,-0.122647,-0.065475,0.047766,0.011843,-0.00744,-0.035927,-0.074294,-0.101973,-0.090254,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.05456,-0.005356,-0.026591,-0.031634,0.002403,0.036692,0.070984,0.120035,0.092022,0.009359,-0.0376,-0.074114,-0.087025,-0.125331,-0.149654,-0.225369,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.003816,0.002966,-0.000346,-0.039501,-0.103966,-0.107715,-0.058812,-0.026217,-0.04243,-0.018014,0.008091,-0.01362,-0.012883,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.172068,-0.183767,-0.171829,-0.183512,-0.181962,-0.093498,-0.023406,-0.006883,-0.031646,-0.060896,-0.082821,-0.117638,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.099907,-0.144314,-0.189804,-0.17913,-0.114367,-0.101233,-0.092172,-0.125508,-0.103391,-0.046367,0.001401,0.015061,-0.013152,-0.057394,-0.079326,-0.103957,-0.130489,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.033728,-0.035867,-0.033489,-0.026898,-0.003231,-0.007354,0.00248,0.009629,0.006226,-0.016574,-0.036658,-0.026537,-0.011235,-0.010464,-0.054033,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.091523,-0.098514,-0.119912,-0.106062,-0.042858,0.014337,0.002546,-0.028393,-0.048662,-0.075596,-0.101708,-0.120476,-0.145423,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.052232,0.012595,-0.025694,-0.07146,-0.074722,-0.05656,-0.039129,-0.042053,-0.054478,-0.037445,-0.047698,-0.059044,-0.094956,-0.13921,-0.145067,-0.167062,-0.180662,-0.198857,-0.212906,?,?,?,?,?,?,?,?,?,?,3
-0.037376,-0.037158,-0.006061,0.004315,-0.002818,-0.008308,0.043017,0.041784,0.014289,-0.032164,-0.090008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.126416,-0.160082,-0.170462,-0.155986,-0.143014,-0.147695,-0.118358,-0.095923,-0.068352,-0.064123,-0.063818,-0.067665,-0.103774,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.061147,-0.053531,-0.030797,0.005677,0.064959,0.103448,0.0541,0.020876,0.022482,-0.018592,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.087089,0.102676,0.101109,0.109357,0.150786,0.136983,0.14237,0.137775,0.174227,0.124801,0.094105,0.097838,0.073086,0.005765,-0.045513,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.116953,-0.133499,-0.145624,-0.145553,-0.131591,-0.143443,-0.141961,-0.121017,-0.059881,-0.015227,-0.008116,0.013418,0.041699,0.053082,0.057975,0.069339,0.04586,0.010031,-0.001766,-0.016496,-0.044341,?,?,?,?,?,?,?,?,4
-0.059757,-0.084733,-0.114211,-0.155988,-0.170224,-0.181365,-0.185524,-0.172423,-0.134191,-0.122517,-0.118028,-0.083269,-0.048427,-0.034732,-0.025716,-0.013428,0.004102,0.007527,?,?,?,?,?,?,?,?,?,?,?,4
-0.161803,-0.176441,-0.193559,-0.203323,-0.207181,-0.201863,-0.181408,-0.177169,-0.188237,-0.200158,-0.198662,-0.183214,-0.172057,-0.143023,-0.093279,-0.068479,-0.03611,-0.030331,-0.031709,-0.034334,-0.040062,-0.044628,-0.042318,?,?,?,?,?,?,4
-0.106563,-0.13584,-0.156956,-0.188483,-0.195659,-0.176629,-0.16644,-0.171132,-0.14652,-0.102629,-0.067639,-0.068332,-0.084213,-0.045728,-0.009784,-0.011112,-0.043295,-0.061878,-0.062893,-0.062936,-0.066918,-0.080609,-0.091695,?,?,?,?,?,?,4
-0.060941,-0.113861,-0.125048,-0.115435,-0.116772,-0.119644,-0.112665,-0.089225,-0.058882,-0.049581,-0.061262,-0.062563,-0.065065,-0.059053,-0.044644,-0.026575,-0.006749,-0.01668,-0.025501,-0.03472,-0.067447,?,?,?,?,?,?,?,?,4
0.069428,0.023062,-0.007312,-0.037287,-0.056587,-0.044757,-0.018241,-0.019865,-0.02612,-0.004549,0.021024,0.077211,0.121561,0.129854,0.102701,0.060858,0.034738,0.04717,0.079832,0.075662,0.035127,?,?,?,?,?,?,?,?,4
-0.13932,-0.126901,-0.136728,-0.150281,-0.119212,-0.059774,0.018574,0.073759,0.08019,0.095905,0.104758,0.093417,0.054668,0.021789,0.024433,0.020092,0.019786,0.022049,0.022898,0.025657,0.02399,0.020098,0.012221,?,?,?,?,?,?,4
-0.065465,-0.087533,-0.126577,-0.190738,-0.221479,-0.225428,-0.226555,-0.222713,-0.19585,-0.171948,-0.148455,-0.118534,-0.09484,-0.051215,-0.055205,-0.078414,-0.08301,-0.079406,-0.077699,-0.072604,-0.07494,?,?,?,?,?,?,?,?,4
0.007641,-0.018568,-0.043056,-0.058664,-0.077204,-0.069657,-0.049466,-0.03686,-0.024091,-0.012383,0.008649,0.055507,0.099742,0.113799,0.106272,0.089192,0.081019,0.086725,0.088568,0.09015,0.086902,0.082986,0.071195,0.0432,?,?,?,?,?,4
0.026719,0.005505,-0.011748,-0.02932,-0.057673,-0.082382,-0.068365,-0.039921,-0.024588,-0.005941,0.031765,0.036894,0.035613,0.021269,-0.009646,-0.024877,-0.026958,-0.026396,-0.034752,?,?,?,?,?,?,?,?,?,?,4
-0.080911,-0.126108,-0.183561,-0.212374,-0.210527,-0.18923,-0.151331,-0.1052,-0.057852,-0.008303,0.040976,0.068803,0.075654,0.066294,0.046127,0.04938,0.047957,0.038113,0.019758,0.018343,0.007704,-0.001154,-0.004342,?,?,?,?,?,?,4
0.071585,0.004815,-0.050524,-0.114838,-0.164884,-0.187617,-0.182125,-0.168735,-0.139532,-0.083342,-0.039678,-0.017676,-0.015328,-0.00718,0.000518,-0.013005,-0.033512,-0.044787,-0.05463,-0.059998,-0.0738,-0.085183,-0.103924,?,?,?,?,?,?,4
0.086328,0.042175,0.003273,-0.015623,-0.007937,0.000587,-0.004851,0.005923,0.053577,0.064196,0.060811,0.076316,0.078193,0.064481,0.038471,0.002737,-0.011216,?,?,?,?,?,?,?,?,?,?,?,?,4
0.175199,0.160207,0.141871,0.11682,0.097675,0.076632,0.056133,0.053495,0.038347,0.033231,0.05714,0.114707,0.155329,0.167202,0.151234,0.122406,0.141689,0.137915,0.110562,0.094513,0.091052,0.056269,0.029717,?,?,?,?,?,?,4
-0.023935,-0.073818,-0.117701,-0.164657,-0.18582,-0.179824,-0.157969,-0.138607,-0.108662,-0.03758,0.026993,0.027291,0.03046,0.02093,0.004844,0.006326,0.016587,0.029384,0.025104,?,?,?,?,?,?,?,?,?,?,4
0.041809,0.007375,-0.030143,-0.070307,-0.124381,-0.15875,-0.155132,-0.148193,-0.141511,-0.074841,-0.027971,0.005816,0.004512,-0.016136,-0.030181,-0.040351,-0.032326,?,?,?,?,?,?,?,?,?,?,?,?,4
0.001483,-0.044901,-0.070866,-0.104127,-0.158517,-0.220218,-0.250747,-0.257257,-0.214548,-0.147464,-0.057013,0.010915,0.056315,0.083522,0.071561,0.050788,0.033742,0.021684,?,?,?,?,?,?,?,?,?,?,?,4
-0.10445,-0.121938,-0.148802,-0.173626,-0.199055,-0.234361,-0.242457,-0.204198,-0.16106,-0.136308,-0.095098,-0.094231,-0.094391,-0.076451,-0.06488,-0.061291,-0.071388,-0.099061,-0.106205,?,?,?,?,?,?,?,?,?,?,4
