@relation speaker_channel_2

@attribute channel_2_0 numeric
@attribute channel_2_1 numeric
@attribute channel_2_2 numeric
@attribute channel_2_3 numeric
@attribute channel_2_4 numeric
@attribute channel_2_5 numeric
@attribute channel_2_6 numeric
@attribute channel_2_7 numeric
@attribute channel_2_8 numeric
@attribute channel_2_9 numeric
@attribute channel_2_10 numeric
@attribute channel_2_11 numeric
@attribute channel_2_12 numeric
@attribute channel_2_13 numeric
@attribute channel_2_14 numeric
@attribute channel_2_15 numeric
@attribute channel_2_16 numeric
@attribute channel_2_17 numeric
@attribute channel_2_18 numeric
@attribute channel_2_19 numeric
@attribute channel_2_20 numeric
@attribute channel_2_21 numeric
@attribute channel_2_22 numeric
@attribute channel_2_23 numeric
@attribute channel_2_24 numeric
@attribute channel_2_25 numeric
@attribute channel_2_26 numeric
@attribute channel_2_27 numeric
@attribute channel_2_28 numeric
@attribute class {1,2,3,4,5,6,7,8,9}

@data
0.816897,0.763679,0.433001,0.289392,0.260646,0.507952,0.588088,0.251634,0.30002,0.299984,0.370184,0.436955,0.439643,0.457377,0.336696,0.329388,0.426722,0.373679,0.377119,0.370437,0.364569,0.471141,0.494061,?,?,?,?,?,?,1
0.493002,0.562126,0.52739,0.335931,0.273789,0.3412,0.350522,0.330657,0.288624,0.349972,0.284486,0.302034,0.357998,0.440944,0.556802,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.289778,0.345358,0.452088,0.451372,0.43243,0.327806,0.072986,0.071381,0.211441,0.353863,0.369677,0.394296,0.550772,0.713661,0.705915,0.657373,0.64117,?,?,?,?,?,?,?,?,?,?,?,?,1
0.749605,0.72618,0.455088,0.365536,0.398362,0.351681,0.371111,0.468077,0.550824,0.595837,0.659134,0.760107,0.805857,0.761589,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.562465,0.501268,0.29563,0.326296,0.490548,0.505372,0.501999,0.436751,0.394744,0.431559,0.459435,0.419334,0.432902,0.667431,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.739673,0.502163,0.4302,0.527553,0.428127,0.297828,0.179115,0.174257,0.288262,0.400085,0.505819,0.456064,0.421054,0.504965,0.530462,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.716811,0.698621,0.63786,0.444622,0.371762,0.407254,0.40283,0.474933,0.499117,0.288328,0.360707,0.48677,0.558842,0.775015,0.978507,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.697925,0.598688,0.510932,0.584884,0.587566,0.504349,0.416021,0.331147,0.534851,0.709652,0.642123,0.621293,0.695113,0.642623,0.497713,0.538803,0.536727,0.562021,0.629602,0.708061,0.715869,?,?,?,?,?,?,?,?,1
0.650128,0.631543,0.6309,0.575491,0.569161,0.563711,0.446169,0.396295,0.350293,0.481644,0.590945,0.505194,0.402116,0.395489,0.399507,0.456107,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.491946,0.538392,0.517596,0.591269,0.604433,0.308892,0.333341,0.592619,0.663674,0.719667,0.793687,0.719437,0.681411,0.702418,0.903277,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.238559,0.236249,0.292792,0.393339,0.434608,0.381865,0.416012,0.566787,0.588483,0.466603,0.35947,0.371854,0.462303,0.525134,0.579964,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.513474,0.63397,0.320559,0.336066,0.335013,0.389522,0.353279,0.352263,0.375885,0.514297,0.588025,0.58265,0.480819,0.555253,0.744781,0.64021,0.598146,0.52888,0.707721,?,?,?,?,?,?,?,?,?,?,1
0.391798,0.595265,0.568243,0.386523,0.387453,0.242224,0.248472,0.302541,0.305233,0.272566,0.293437,0.336562,0.281989,0.25726,0.320577,0.390295,0.457142,0.462714,0.471678,0.424515,0.342379,0.310426,?,?,?,?,?,?,?,1
0.406462,0.378663,0.335565,0.34824,0.16193,0.143783,0.142268,0.301816,0.131328,0.175564,0.365229,0.630121,0.538112,0.565267,0.476801,0.603038,0.795638,0.85273,0.882958,0.885766,?,?,?,?,?,?,?,?,?,1
1.015215,0.962219,0.976259,0.86374,0.879784,0.828522,0.777036,0.829503,1.014618,0.969647,0.930489,1.019784,1.170514,1.112072,0.885656,0.855144,1.030679,?,?,?,?,?,?,?,?,?,?,?,?,1
0.673842,0.661429,0.673677,0.609594,0.535669,0.581883,0.534791,0.44722,0.495846,0.4823,0.461156,0.518415,0.469422,0.412605,0.406601,0.394387,0.533299,?,?,?,?,?,?,?,?,?,?,?,?,1
0.40898,0.327397,0.452536,0.541522,0.58901,0.609122,0.542832,0.537479,0.590922,0.647944,0.483741,0.511201,0.681267,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.574879,0.447571,0.456844,0.460147,0.5069,0.538261,0.462756,0.457376,0.339386,0.33748,0.406126,0.468461,0.526677,0.615406,0.579515,0.640242,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.575311,0.430597,0.32874,0.393791,0.436398,0.640467,0.627666,0.562604,0.575838,0.648437,0.768951,0.802946,0.798481,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.543967,0.60351,0.563948,0.567119,0.456508,0.379863,0.5805,0.652689,0.691431,0.786348,0.961209,1.04158,1.09933,1.143231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.196,0.212466,0.095795,0.027182,0.023932,-0.109702,-0.081299,0.128209,0.254624,0.266292,0.31524,0.342724,0.450422,0.512868,0.572567,0.674336,0.703973,0.778231,?,?,?,?,?,?,?,?,?,?,?,2
0.26972,0.219086,0.171353,0.175232,0.13631,0.15432,0.134189,0.084001,0.025039,-0.004883,0.054684,0.07672,0.056823,0.21526,0.403932,0.539762,0.550939,?,?,?,?,?,?,?,?,?,?,?,?,2
0.53429,0.474113,0.408736,0.390776,0.363179,0.352766,0.34701,0.346426,0.317543,0.316596,0.33511,0.365269,0.416465,0.453777,0.499754,0.568191,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.330225,0.330256,0.341705,0.29254,0.239107,0.20308,0.186522,0.183809,0.173008,0.161763,0.188503,0.205844,0.215511,0.245872,0.326375,0.404889,0.446991,?,?,?,?,?,?,?,?,?,?,?,?,2
0.344476,0.297017,0.30325,0.223011,0.199945,0.198982,0.212941,0.231707,0.272505,0.267666,0.283689,0.34138,0.379063,0.422993,0.500495,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.335314,0.310567,0.288073,0.259555,0.239862,0.217732,0.191213,0.161745,0.187258,0.200788,0.211527,0.260714,0.293485,0.314574,0.339478,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.324022,0.309351,0.215648,0.133279,0.058701,0.046573,0.031142,0.034515,0.027734,0.056637,0.126793,0.17524,0.220128,0.2684,0.342772,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.348881,0.332712,0.307431,0.247733,0.192779,0.182515,0.168038,0.167392,0.155326,0.161792,0.171137,0.198748,0.243232,0.267829,0.281212,0.294255,0.30991,0.331724,?,?,?,?,?,?,?,?,?,?,?,2
0.333292,0.309178,0.134056,0.151148,0.149773,0.214382,0.22634,0.204735,0.235311,0.278378,0.33916,0.372713,0.395917,0.416929,0.475798,0.543266,0.570821,0.591383,?,?,?,?,?,?,?,?,?,?,?,2
0.370172,0.336558,0.309884,0.258571,0.20018,0.143614,0.142078,0.123932,0.12422,0.133969,0.089124,0.064377,0.090635,0.136538,0.196923,0.302045,0.386168,0.43448,0.469721,0.508643,0.538164,?,?,?,?,?,?,?,?,2
0.428238,0.418104,0.408495,0.375679,0.35269,0.319244,0.308536,0.310661,0.31681,0.333795,0.315057,0.358192,0.431113,0.44814,0.494215,0.523507,0.550222,?,?,?,?,?,?,?,?,?,?,?,?,2
0.351499,0.355659,0.339991,0.341529,0.343322,0.322972,0.297458,0.323618,0.39232,0.455045,0.518822,0.575194,0.597797,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.207628,0.24488,0.243701,0.221905,0.198473,0.179992,0.15177,0.131534,0.121551,0.157833,0.214799,0.296366,0.369808,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.467108,0.477631,0.463593,0.444749,0.387592,0.32935,0.314082,0.283242,0.262161,0.286962,0.329303,0.363719,0.399808,0.452784,0.539851,0.623637,0.653312,?,?,?,?,?,?,?,?,?,?,?,?,2
0.130932,0.175628,0.230986,0.282852,0.348201,0.38611,0.415162,0.442424,0.431008,0.442877,0.45772,0.470905,0.509065,0.543658,0.542521,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.440722,0.396463,0.33981,0.316429,0.283658,0.255913,0.244269,0.226159,0.217667,0.23193,0.283519,0.350342,0.404845,0.45207,0.478434,0.495203,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.448133,0.386997,0.357024,0.356773,0.330556,0.31905,0.316517,0.356118,0.408585,0.444471,0.461082,0.474452,0.529254,0.601423,0.663565,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.157037,0.103327,0.123573,0.146062,0.210297,0.254748,0.298051,0.335421,0.421673,0.482487,0.5469,0.610297,0.611976,0.586149,0.571633,0.616081,0.646402,0.645799,?,?,?,?,?,?,?,?,?,?,?,2
0.092337,0.066423,0.14723,0.167016,0.194974,0.24508,0.269948,0.337784,0.394572,0.44449,0.500643,0.57735,0.611069,0.632731,0.642803,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.231186,0.184632,0.15523,0.069781,0.012676,0.014155,0.102355,0.147227,0.28597,0.412856,0.585019,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.416066,0.390324,0.339086,0.276727,0.219451,0.187006,0.190834,0.222686,0.256103,0.314585,0.371006,0.415656,0.464728,0.553093,0.596449,0.64828,0.739582,?,?,?,?,?,?,?,?,?,?,?,?,2
0.366427,0.31717,0.27981,0.233848,0.189665,0.158825,0.175016,0.194633,0.184634,0.222315,0.273334,0.357268,0.426774,0.499592,0.529178,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.387855,0.366188,0.319148,0.273698,0.271756,0.290576,0.304558,0.325942,0.369875,0.465797,0.540288,0.612764,0.672674,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.405362,0.322835,0.287245,0.259285,0.261709,0.257437,0.278101,0.278164,0.296573,0.384415,0.489134,0.53416,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.235088,0.14765,0.093163,0.064301,0.077944,0.160005,0.183785,0.191472,0.214036,0.298504,0.398101,0.465822,0.523597,0.542633,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.266193,0.232925,0.180949,0.18921,0.266878,0.273748,0.294289,0.367471,0.390204,0.428875,0.474139,0.466631,0.515458,0.561457,0.632635,0.706852,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.338762,0.347342,0.321533,0.290391,0.27261,0.240454,0.212078,0.23985,0.304993,0.388112,0.434716,0.458885,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.182428,0.180654,0.175989,0.160388,0.21192,0.296246,0.368182,0.365948,0.366757,0.405275,0.472794,0.526066,0.540153,0.536233,0.551034,0.574772,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.336027,0.287073,0.298457,0.322026,0.356307,0.374203,0.374357,0.362404,0.371228,0.408144,0.448397,0.462718,0.428905,0.411334,0.440441,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.319477,0.28874,0.293983,0.299245,0.32139,0.339945,0.375945,0.384784,0.407372,0.434365,0.478874,0.520696,0.563706,0.575427,0.577326,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
0.377188,0.260934,0.248796,0.242071,0.210765,0.220213,0.074718,0.011395,0.030047,0.028549,0.074908,0.079833,0.077119,0.088311,0.09988,0.079303,0.099733,0.098519,0.186814,0.236331,0.212574,?,?,?,?,?,?,?,?,3
-0.123426,-0.151645,-0.151306,-0.214664,-0.211942,-0.193723,-0.239182,-0.238715,-0.135634,-0.145122,-0.093171,-0.024843,0.058405,0.128027,0.161926,0.175116,0.232944,0.282748,0.308713,?,?,?,?,?,?,?,?,?,?,3
0.097548,0.074606,0.045941,0.008078,-0.020693,-0.025455,-0.001781,0.008824,0.050635,0.118287,0.22092,0.287461,0.325857,0.446768,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.063932,-0.088829,-0.167527,-0.213363,-0.237567,-0.184073,-0.212411,-0.133636,-0.004261,0.188749,0.224972,0.220539,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.14927,-0.381831,-0.336288,-0.138653,-0.179637,-0.252638,-0.165269,-0.181247,-0.177137,-0.127804,-0.086363,-0.011394,0.090459,0.095338,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.096122,0.042262,-0.11116,0.083796,0.11718,0.057617,0.030616,0.070147,0.085271,0.054634,0.102451,0.161355,0.213499,0.276056,0.326582,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.04348,-0.107837,-0.168296,-0.206735,-0.264634,-0.282437,-0.168665,-0.100202,-0.056069,0.033954,0.097,0.130145,0.147485,0.182428,0.180626,0.219028,0.274573,0.321932,0.359749,0.381326,?,?,?,?,?,?,?,?,?,3
0.094755,0.070684,0.040226,0.018869,0.012276,-0.009258,0.007736,0.020168,0.022565,0.035175,0.080569,0.116112,0.175092,0.235947,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.13684,-0.136399,-0.153601,-0.185432,-0.136432,-0.075176,-0.001702,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.084435,-0.032583,-0.004849,-0.066167,-0.155428,-0.109155,-0.11086,-0.102265,-0.027009,0.095311,0.118346,0.241887,0.394489,0.508935,0.583711,0.647204,0.738773,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.205982,-0.204944,-0.217378,-0.273892,-0.212339,-0.174921,-0.062226,0.042673,0.104184,0.161195,0.207215,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.226712,0.198672,0.127712,0.025326,0.027099,0.07195,0.05972,0.045285,0.069472,0.040746,0.025243,0.150694,0.313464,0.46357,0.514434,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.108679,-0.125445,-0.171551,-0.099997,-0.06388,-0.072139,-0.060479,0.101299,0.243796,0.296152,0.253006,0.23961,0.212455,0.21592,0.258179,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.051337,-0.130877,-0.210633,-0.206869,-0.208555,-0.210458,-0.052691,0.105145,0.259374,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.049259,0.056569,0.06008,0.071004,0.094217,0.077364,0.128026,0.247142,0.323964,0.341781,0.386954,0.406046,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.02152,-0.019731,-0.042047,-0.034701,-0.020971,0.009605,0.123871,0.246883,0.338604,0.412741,0.47282,0.524214,0.544838,0.55239,0.538631,0.55653,0.601105,0.624879,?,?,?,?,?,?,?,?,?,?,?,3
-0.060005,-0.03308,0.021579,0.028016,0.034419,0.046324,-0.009243,0.033924,-0.030671,-0.047293,0.02545,0.145702,0.326275,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.119739,-0.134393,-0.110102,-0.083453,-0.139884,-0.162503,-0.181947,-0.164803,-0.042502,0.019518,0.153493,0.215117,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.050132,-0.007871,-0.088621,-0.074509,0.061328,0.248949,0.363025,0.438933,0.387417,0.40529,0.513286,0.522874,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.059705,0.008065,0.003031,0.00909,0.003061,-0.017579,0.030325,0.234679,0.364491,0.433871,0.51622,0.649027,0.718046,0.76974,0.876276,0.815582,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.330156,-0.295396,-0.274616,-0.276406,-0.214264,-0.276053,-0.349944,-0.206213,-0.119046,-0.046056,0.019292,0.185102,0.188738,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.078264,0.064425,0.014986,-0.075556,-0.067011,-0.12364,0.011614,0.133577,0.198725,0.242961,0.28691,0.290471,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.188569,0.036637,-0.054916,-0.118375,-0.035113,-0.015085,0.013103,0.062738,0.060097,0.048134,0.118388,0.179344,0.309391,0.363244,0.396616,0.409122,0.398109,?,?,?,?,?,?,?,?,?,?,?,?,3
0.27674,0.229311,0.189242,0.139926,0.094336,0.014159,0.029291,0.022951,-0.006903,-0.053156,-0.054252,-0.013145,0.03635,0.12425,0.210423,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.35002,-0.410992,-0.138053,-0.020684,-0.001283,0.05314,0.102077,0.176349,0.195167,0.166865,0.195104,0.226161,0.300795,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.014399,-0.059927,-0.166696,-0.183497,-0.094361,0.029717,0.126775,0.209393,0.257351,0.289432,0.383892,0.40757,0.504693,0.617019,0.652652,0.698043,0.776269,0.800195,0.799006,?,?,?,?,?,?,?,?,?,?,3
0.303791,0.26187,0.255549,0.172566,0.126242,0.127687,0.161816,0.288972,0.364617,0.401479,0.441889,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.166842,0.125576,0.09526,0.058152,0.053723,0.084429,0.086598,0.046148,0.062857,0.163487,0.245819,0.232302,0.230707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.024375,0.013127,0.010007,-0.008701,-0.024348,-0.001106,0.006652,0.018451,0.12104,0.24534,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
-0.153971,-0.104699,-0.121032,-0.128754,-0.14726,-0.229803,-0.199644,-0.155614,-0.109512,0.008912,0.081453,0.085186,0.078506,0.133759,0.160369,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
0.248125,0.376428,0.213084,0.094948,0.111301,0.189241,0.06279,0.183095,0.344515,0.353622,0.28648,0.308733,0.361109,0.373283,0.395863,0.43945,0.471927,0.516033,0.571792,0.608617,0.647766,?,?,?,?,?,?,?,?,4
0.328763,0.392097,0.242345,0.187752,0.172676,0.174501,0.174207,0.134695,0.142457,0.171921,0.183258,0.244788,0.330382,0.393625,0.429137,0.4549,0.493915,0.524208,?,?,?,?,?,?,?,?,?,?,?,4
0.089904,0.083932,0.053302,-0.002577,-0.076001,-0.099871,-0.108745,-0.080182,-0.057743,-0.041471,-0.021883,-0.001203,0.032407,0.096353,0.146481,0.198358,0.238656,0.293396,0.358763,0.433261,0.499275,0.548639,0.626083,?,?,?,?,?,?,4
0.265131,0.210903,0.146153,0.093732,0.062693,0.04274,0.06347,0.101576,0.168907,0.217797,0.2457,0.270726,0.305423,0.387528,0.455053,0.47049,0.477121,0.495161,0.573024,0.664483,0.71777,0.757896,0.782512,?,?,?,?,?,?,4
0.283572,0.212593,0.182876,0.173761,0.180353,0.140738,0.15336,0.166175,0.181022,0.205252,0.239841,0.28114,0.296992,0.319415,0.360337,0.420005,0.487497,0.531303,0.603675,0.688026,0.728645,?,?,?,?,?,?,?,?,4
0.768786,0.706898,0.669825,0.607243,0.53509,0.431495,0.346604,0.309277,0.279136,0.299439,0.339815,0.4022,0.44541,0.506665,0.555329,0.617883,0.675209,0.689202,0.703042,0.714563,0.746564,?,?,?,?,?,?,?,?,4
0.082381,0.016056,-0.019547,-0.022764,-0.004176,0.01994,0.091148,0.189951,0.243884,0.257727,0.263817,0.290106,0.334771,0.382019,0.41095,0.426878,0.442533,0.447755,0.454818,0.475428,0.497604,0.516476,0.528678,?,?,?,?,?,?,4
0.24826,0.178906,0.109567,0.01944,-0.055384,-0.08978,-0.103279,-0.109953,-0.079057,0.01189,0.017025,0.127555,0.233284,0.316617,0.356119,0.369125,0.412399,0.474712,0.52116,0.555197,0.579142,?,?,?,?,?,?,?,?,4
0.350962,0.297504,0.262758,0.204965,0.194279,0.176355,0.15774,0.150625,0.147601,0.138003,0.149792,0.202483,0.282146,0.327463,0.384089,0.404124,0.424789,0.442423,0.472075,0.504128,0.530732,0.579766,0.624493,0.631859,?,?,?,?,?,4
0.196578,0.134677,0.110614,0.096435,0.096016,0.08708,0.061353,0.061287,0.062467,0.071878,0.100029,0.153388,0.224806,0.267924,0.315295,0.343772,0.348963,0.390616,0.437992,?,?,?,?,?,?,?,?,?,?,4
0.25046,0.169226,0.108475,0.051853,0,-0.024263,-0.032604,-0.007282,0.042539,0.133654,0.204804,0.25089,0.274275,0.300141,0.335469,0.350727,0.360619,0.372537,0.393244,0.402931,0.433517,0.47703,0.511448,?,?,?,?,?,?,4
0.433617,0.388771,0.321584,0.281927,0.244531,0.195947,0.154965,0.129391,0.132143,0.145623,0.136039,0.13539,0.18782,0.264318,0.341714,0.40691,0.472862,0.533341,0.564383,0.590349,0.621405,0.64308,0.659008,?,?,?,?,?,?,4
0.504691,0.402782,0.303621,0.207529,0.161851,0.146047,0.115702,0.088662,0.093336,0.099511,0.12173,0.161358,0.216548,0.302483,0.369586,0.3906,0.406021,?,?,?,?,?,?,?,?,?,?,?,?,4
0.464492,0.414177,0.292267,0.307201,0.250365,0.109969,0.011782,0.005023,0.005997,-0.129307,-0.107804,-0.052359,-0.004734,0.085004,0.060143,0.019475,0.098843,0.192559,0.26444,0.309758,0.35894,0.440862,0.463275,?,?,?,?,?,?,4
0.352488,0.291333,0.186719,0.096842,0.002931,-0.091084,-0.073687,-0.039257,-0.021623,-0.004055,0.0285,0.075002,0.175491,0.286312,0.338163,0.360009,0.40947,0.462005,0.517811,?,?,?,?,?,?,?,?,?,?,4
0.412032,0.320587,0.208459,0.165061,0.101981,0.069051,0.006665,0.005576,0.010104,-0.006533,0.106078,0.18885,0.257772,0.326629,0.372901,0.424826,0.514675,?,?,?,?,?,?,?,?,?,?,?,?,4
0.567151,0.531612,0.488909,0.447771,0.370649,0.280484,0.215663,0.193528,0.176132,0.151733,0.156254,0.178846,0.217886,0.251623,0.307117,0.413124,0.455474,0.471128,?,?,?,?,?,?,?,?,?,?,?,4
0.174714,0.135416,0.096677,0.05235,-0.026207,-0.073122,-0.089741,-0.088656,-0.078894,-0.025962,0.079261,0.228521,0.266745,0.309644,0.369036,0.399363,0.398853,0.432946,0.486956,?,?,?,?,?,?,?,?,?,?,4
0.546751,0.470645,0.377296,0.297452,0.224442,0.20038,0.169831,0.183029,0.21761,0.252661,0.325379,0.417678,0.514503,0.566067,0.576807,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4
0.382133,0.344222,0.342536,0.315938,0.331803,0.3666,0.366767,0.293849,0.204688,0.161347,0.158751,0.168362,0.197762,0.157623,0.143755,0.246433,0.252429,0.243539,0.293659,0.274469,0.276343,0.272628,?,?,?,?,?,?,?,4
0.560329,0.523795,0.45179,0.360834,0.332265,0.311467,0.244947,0.176203,0.168828,0.110112,0.11353,0.138113,0.159661,0.18193,0.240454,0.321446,0.350301,0.358539,?,?,?,?,?,?,?,?,?,?,?,4
0.051255,-0.010163,-0.06597,-0.079446,-0.034091,-0.024828,-0.004412,0.04512,0.108501,0.194472,0.287763,0.368633,0.422732,0.451747,0.489717,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4
0.145809,0.110117,0.091904,0.003321,-0.057272,-0.041748,-0.000358,0.03047,0.024458,0.044179,0.082482,0.11079,0.152584,0.21001,0.244968,0.269393,0.324885,?,?,?,?,?,?,?,?,?,?,?,?,4
0.507183,0.451643,0.404784,0.325228,0.276212,0.233806,0.200403,0.192895,0.220701,0.240321,0.260272,0.277011,0.288257,0.306345,0.334188,0.353965,0.364715,0.370515,0.386515,0.394502,0.406784,0.434177,0.46611,0.494096,0.521294,?,?,?,?,4
0.741654,0.663257,0.591809,0.520577,0.44448,0.374771,0.298857,0.243796,0.235701,0.276531,0.346058,0.418245,0.461222,0.519238,0.573843,0.620644,0.652394,0.704067,0.764478,0.769678,0.761921,?,?,?,?,?,?,?,?,4
0.62109,0.567807,0.525802,0.441025,0.342817,0.307621,0.271827,0.212622,0.168425,0.189936,0.224602,0.26124,0.337828,0.357919,0.38054,0.422677,0.486707,0.529171,0.547986,?,?,?,?,?,?,?,?,?,?,4
